country,country_name,year,quarter,time,period,gdp_per_worker,y
KOR,"Korea, Republic of",1994,1,1994.0,1994-Q1,29070.531297514462,10.277480269874195
KOR,"Korea, Republic of",1994,2,1994.25,1994-Q2,28112.73805237534,10.243978064079664
KOR,"Korea, Republic of",1994,3,1994.5,1994-Q3,28400.38920654008,10.25415812851103
KOR,"Korea, Republic of",1994,4,1994.75,1994-Q4,29741.017748268776,10.30028244095748
KOR,"Korea, Republic of",1995,1,1995.0,1995-Q1,31019.729791182384,10.342378725898985
KOR,"Korea, Republic of",1995,2,1995.25,1995-Q2,30171.173028122976,10.314642212011229
KOR,"Korea, Republic of",1995,3,1995.5,1995-Q3,30584.45171994755,10.328247045079744
KOR,"Korea, Republic of",1995,4,1995.75,1995-Q4,31263.77236568686,10.350215273779886
KOR,"Korea, Republic of",1996,1,1996.0,1996-Q1,32895.715092655475,10.401097687926635
KOR,"Korea, Republic of",1996,2,1996.25,1996-Q2,32002.79461009992,10.373578509534306
KOR,"Korea, Republic of",1996,3,1996.5,1996-Q3,32308.839560390046,10.383096142370091
KOR,"Korea, Republic of",1996,4,1996.75,1996-Q4,32873.20914579262,10.400413293343572
KOR,"Korea, Republic of",1997,1,1997.0,1997-Q1,33935.26183368485,10.432209924849506
KOR,"Korea, Republic of",1997,2,1997.25,1997-Q2,33745.08177027379,10.426589960356488
KOR,"Korea, Republic of",1997,3,1997.5,1997-Q3,34024.40195915197,10.434833250852398
KOR,"Korea, Republic of",1997,4,1997.75,1997-Q4,34180.480375034924,10.439410010843346
KOR,"Korea, Republic of",1998,1,1998.0,1998-Q1,34430.31260051864,10.446692635597731
KOR,"Korea, Republic of",1998,2,1998.25,1998-Q2,33370.47200029723,10.41542671609541
KOR,"Korea, Republic of",1998,3,1998.5,1998-Q3,34329.93771840002,10.443773072246772
KOR,"Korea, Republic of",1998,4,1998.75,1998-Q4,35325.29718972741,10.472354620531561
KOR,"Korea, Republic of",1999,1,1999.0,1999-Q1,37921.7604414742,10.543280380435707
KOR,"Korea, Republic of",1999,2,1999.25,1999-Q2,37171.50502609445,10.5232977528158
KOR,"Korea, Republic of",1999,3,1999.5,1999-Q3,37581.75854480021,10.534274066571932
KOR,"Korea, Republic of",1999,4,1999.75,1999-Q4,38064.011615663934,10.547024537704104
KOR,"Korea, Republic of",2000,1,2000.0,2000-Q1,39469.77640221184,10.583290503634812
KOR,"Korea, Republic of",2000,2,2000.25,2000-Q2,38483.27304343579,10.557978959463737
KOR,"Korea, Republic of",2000,3,2000.5,2000-Q3,39182.247839131815,10.575979061959293
KOR,"Korea, Republic of",2000,4,2000.75,2000-Q4,39120.08974166574,10.574391418155983
KOR,"Korea, Republic of",2001,1,2001.0,2001-Q1,40960.8800050645,10.620372743981246
KOR,"Korea, Republic of",2001,2,2001.25,2001-Q2,39389.768843672784,10.581261387546432
KOR,"Korea, Republic of",2001,3,2001.5,2001-Q3,39766.34239000669,10.590776164900324
KOR,"Korea, Republic of",2001,4,2001.75,2001-Q4,40275.60160541492,10.603501145374082
KOR,"Korea, Republic of",2002,1,2002.0,2002-Q1,42148.42366196541,10.648952564438032
KOR,"Korea, Republic of",2002,2,2002.25,2002-Q2,41315.33625325435,10.628989047871482
KOR,"Korea, Republic of",2002,3,2002.5,2002-Q3,42073.2799717747,10.647168138170505
KOR,"Korea, Republic of",2002,4,2002.75,2002-Q4,42641.38830100221,10.660580616963603
KOR,"Korea, Republic of",2003,1,2003.0,2003-Q1,43775.00217284802,10.686818206790786
KOR,"Korea, Republic of",2003,2,2003.25,2003-Q2,42522.30861213598,10.657784125717068
KOR,"Korea, Republic of",2003,3,2003.5,2003-Q3,43184.19651920826,10.673229885988638
KOR,"Korea, Republic of",2003,4,2003.75,2003-Q4,44131.8915983008,10.694937965571116
KOR,"Korea, Republic of",2004,1,2004.0,2004-Q1,45170.48362516512,10.718199135369396
KOR,"Korea, Republic of",2004,2,2004.25,2004-Q2,44256.45184450512,10.697756444203243
KOR,"Korea, Republic of",2004,3,2004.5,2004-Q3,44505.496130740736,10.70336796908375
KOR,"Korea, Republic of",2004,4,2004.75,2004-Q4,44745.9874413211,10.708757053567025
KOR,"Korea, Republic of",2005,1,2005.0,2005-Q1,46262.19834329378,10.742080456128301
KOR,"Korea, Republic of",2005,2,2005.25,2005-Q2,45622.97990671911,10.728166813887466
KOR,"Korea, Republic of",2005,3,2005.5,2005-Q3,46471.79488616112,10.746600845954612
KOR,"Korea, Republic of",2005,4,2005.75,2005-Q4,46917.52312517642,10.756146512055516
KOR,"Korea, Republic of",2006,1,2006.0,2006-Q1,48503.620038630936,10.789393714111922
KOR,"Korea, Republic of",2006,2,2006.25,2006-Q2,47201.96567933432,10.762190816455096
KOR,"Korea, Republic of",2006,3,2006.5,2006-Q3,48028.720654033736,10.779554457910898
KOR,"Korea, Republic of",2006,4,2006.75,2006-Q4,48338.00915045255,10.785973469099334
KOR,"Korea, Republic of",2007,1,2007.0,2007-Q1,50091.61874927459,10.82160898264471
KOR,"Korea, Republic of",2007,2,2007.25,2007-Q2,49253.89278271284,10.804743684749996
KOR,"Korea, Republic of",2007,3,2007.5,2007-Q3,49948.81907410068,10.818754141637072
KOR,"Korea, Republic of",2007,4,2007.75,2007-Q4,50885.26645304126,10.837328699989275
KOR,"Korea, Republic of",2008,1,2008.0,2008-Q1,52414.00491941506,10.8669291040535
KOR,"Korea, Republic of",2008,2,2008.25,2008-Q2,50836.73466127566,10.836374495492386
KOR,"Korea, Republic of",2008,3,2008.5,2008-Q3,51403.46885850562,10.847460936685641
KOR,"Korea, Republic of",2008,4,2008.75,2008-Q4,49928.12084050592,10.818339666906294
KOR,"Korea, Republic of",2009,1,2009.0,2009-Q1,51565.04380540526,10.850599276267994
KOR,"Korea, Republic of",2009,2,2009.25,2009-Q2,50504.65135316945,10.82982071702531
KOR,"Korea, Republic of",2009,3,2009.5,2009-Q3,51962.84859994669,10.85828429222151
KOR,"Korea, Republic of",2009,4,2009.75,2009-Q4,52638.85323418068,10.871209780696944
KOR,"Korea, Republic of",2010,1,2010.0,2010-Q1,55175.06321763156,10.918266376890145
KOR,"Korea, Republic of",2010,2,2010.25,2010-Q2,53544.69384387449,10.888271983083538
KOR,"Korea, Republic of",2010,3,2010.5,2010-Q3,54107.7180849879,10.898732117967596
KOR,"Korea, Republic of",2010,4,2010.75,2010-Q4,55107.86150247409,10.917047661959511
KOR,"Korea, Republic of",2011,1,2011.0,2011-Q1,56806.152284745534,10.947399913715891
KOR,"Korea, Republic of",2011,2,2011.25,2011-Q2,54519.739289671306,10.906318103878114
KOR,"Korea, Republic of",2011,3,2011.5,2011-Q3,54900.338332011685,10.913274790174656
KOR,"Korea, Republic of",2011,4,2011.75,2011-Q4,55328.99501364093,10.921052372228932
KOR,"Korea, Republic of",2012,1,2012.0,2012-Q1,57089.69425245665,10.952378893408085
KOR,"Korea, Republic of",2012,2,2012.25,2012-Q2,54958.4555639057,10.91433282540797
KOR,"Korea, Republic of",2012,3,2012.5,2012-Q3,55319.43198144653,10.92087951785625
KOR,"Korea, Republic of",2012,4,2012.75,2012-Q4,56192.43301846973,10.936537383017022
KOR,"Korea, Republic of",2013,1,2013.0,2013-Q1,58021.11597184376,10.968562291751773
KOR,"Korea, Republic of",2013,2,2013.25,2013-Q2,56165.0901124319,10.936050670497634
KOR,"Korea, Republic of",2013,3,2013.5,2013-Q3,56476.67391561913,10.941582980837085
KOR,"Korea, Republic of",2013,4,2013.75,2013-Q4,56987.20386131324,10.950582027953041
KOR,"Korea, Republic of",2014,1,2014.0,2014-Q1,58201.79555897376,10.97167148477239
KOR,"Korea, Republic of",2014,2,2014.25,2014-Q2,56890.22914629044,10.948878885620049
KOR,"Korea, Republic of",2014,3,2014.5,2014-Q3,56775.01718685055,10.946851669692348
KOR,"Korea, Republic of",2014,4,2014.75,2014-Q4,57432.14019768984,10.958359359360907
KOR,"Korea, Republic of",2015,1,2015.0,2015-Q1,59058.40144342688,10.986282088277811
KOR,"Korea, Republic of",2015,2,2015.25,2015-Q2,57619.83694766519,10.96162217884738
KOR,"Korea, Republic of",2015,3,2015.5,2015-Q3,58204.04477290457,10.971710129120897
KOR,"Korea, Republic of",2015,4,2015.75,2015-Q4,58813.527260055605,10.982127162871146
KOR,"Korea, Republic of",2016,1,2016.0,2016-Q1,60457.5963644584,11.009697511745257
KOR,"Korea, Republic of",2016,2,2016.25,2016-Q2,59473.83943617471,10.993291821507455
KOR,"Korea, Republic of",2016,3,2016.5,2016-Q3,59354.8155186541,10.991288534381619
KOR,"Korea, Republic of",2016,4,2016.75,2016-Q4,59978.05229592112,11.00173397921692
KOR,"Korea, Republic of",2017,1,2017.0,2017-Q1,61769.59972898817,11.031166608646092
KOR,"Korea, Republic of",2017,2,2017.25,2017-Q2,60446.143704349735,11.00950806086249
KOR,"Korea, Republic of",2017,3,2017.5,2017-Q3,61108.86612527306,11.020412243065751
KOR,"Korea, Republic of",2017,4,2017.75,2017-Q4,61231.09179859826,11.022410375418666
KOR,"Korea, Republic of",2018,1,2018.0,2018-Q1,63496.68363181484,11.058742957246311
KOR,"Korea, Republic of",2018,2,2018.25,2018-Q2,62364.94243728781,11.040758576562315
KOR,"Korea, Republic of",2018,3,2018.5,2018-Q3,62744.66142698495,11.04682877651399
KOR,"Korea, Republic of",2018,4,2018.75,2018-Q4,63178.38778290995,11.053717556191142
KOR,"Korea, Republic of",2019,1,2019.0,2019-Q1,64327.01832570601,11.071735013660511
KOR,"Korea, Republic of",2019,2,2019.25,2019-Q2,63360.11981302829,11.056589917474971
KOR,"Korea, Republic of",2019,3,2019.5,2019-Q3,63255.15870311593,11.05493196378746
KOR,"Korea, Republic of",2019,4,2019.75,2019-Q4,63773.42751763809,11.063091885985342
KOR,"Korea, Republic of",2020,1,2020.0,2020-Q1,64358.80176254016,11.07222898319746
KOR,"Korea, Republic of",2020,2,2020.25,2020-Q2,62492.740214342666,11.042805672407278
KOR,"Korea, Republic of",2020,3,2020.5,2020-Q3,63387.79278946512,11.057026579133666
KOR,"Korea, Republic of",2020,4,2020.75,2020-Q4,64612.418566143206,11.076161909161357
KOR,"Korea, Republic of",2021,1,2021.0,2021-Q1,67035.40472070075,11.112976187471016
KOR,"Korea, Republic of",2021,2,2021.25,2021-Q2,65293.73074771106,11.086651303729239
KOR,"Korea, Republic of",2021,3,2021.5,2021-Q3,64856.84781439195,11.07993777884052
KOR,"Korea, Republic of",2021,4,2021.75,2021-Q4,66022.77468810338,11.097755032517115
KOR,"Korea, Republic of",2022,1,2022.0,2022-Q1,66872.1785856959,11.110538293935539
KOR,"Korea, Republic of",2022,2,2022.25,2022-Q2,65278.5429183998,11.086418668898684
KOR,"Korea, Republic of",2022,3,2022.5,2022-Q3,65273.37600028924,11.086339513905695
KOR,"Korea, Republic of",2022,4,2022.75,2022-Q4,65473.998043546,11.089408366372927
KOR,"Korea, Republic of",2023,1,2023.0,2023-Q1,66629.6820136782,11.106905433125537
KOR,"Korea, Republic of",2023,2,2023.25,2023-Q2,65019.730421853696,11.082446047768922
KOR,"Korea, Republic of",2023,3,2023.5,2023-Q3,65650.08381867193,11.092094156480652
KOR,"Korea, Republic of",2023,4,2023.75,2023-Q4,66494.12258631406,11.104868840577321
KOR,"Korea, Republic of",2024,1,2024.0,2024-Q1,68234.47970389071,11.130705283581088
KOR,"Korea, Republic of",2024,2,2024.25,2024-Q2,66381.05719758745,11.103167011594676
KOR,"Korea, Republic of",2024,3,2024.5,2024-Q3,66428.16940491763,11.103876483526886
KOR,"Korea, Republic of",2024,4,2024.75,2024-Q4,67168.48662416426,11.114959467475074
KOR,"Korea, Republic of",2025,1,2025.0,2025-Q1,67846.04721876839,11.124996405920703
KOR,"Korea, Republic of",2025,2,2025.25,2025-Q2,66426.77879647832,11.10385554929059
KOR,"Korea, Republic of",2025,3,2025.5,2025-Q3,67333.28715425801,11.117410001887146
KOR,"Korea, Republic of",2025,4,2025.75,2025-Q4,67902.40059840276,11.12582666783202
KOR,"Korea, Republic of",2026,1,2026.0,2026-Q1,70015.02312665999,11.156465114099898
KOR,"Korea, Republic of",2026,2,2026.25,2026-Q2,68873.94641542717,11.140033249284526
KOS,"Kosovo, Republic of",2012,1,2012.0,2012-Q1,15437.262757969676,9.644539525347447
KOS,"Kosovo, Republic of",2012,2,2012.25,2012-Q2,19121.388609588863,9.858562809992772
KOS,"Kosovo, Republic of",2012,3,2012.5,2012-Q3,17804.992460129444,9.787234172242506
KOS,"Kosovo, Republic of",2012,4,2012.75,2012-Q4,16551.94261704993,9.714258752590583
KOS,"Kosovo, Republic of",2013,1,2013.0,2013-Q1,13936.14529317858,9.542241124782668
KOS,"Kosovo, Republic of",2013,2,2013.25,2013-Q2,16754.17984802807,9.72640304928835
KOS,"Kosovo, Republic of",2013,3,2013.5,2013-Q3,18824.20418057602,9.842898777170303
KOS,"Kosovo, Republic of",2013,4,2013.75,2013-Q4,17619.74194981438,9.77677525408295
KOS,"Kosovo, Republic of",2014,1,2014.0,2014-Q1,14681.928516979671,9.594372663906638
KOS,"Kosovo, Republic of",2014,2,2014.25,2014-Q2,18451.263582395444,9.822888133974258
KOS,"Kosovo, Republic of",2014,3,2014.5,2014-Q3,20295.981562113146,9.918178192829412
KOS,"Kosovo, Republic of",2014,4,2014.75,2014-Q4,19699.220059260417,9.888334323041853
KOS,"Kosovo, Republic of",2015,1,2015.0,2015-Q1,17472.61186604245,9.768389897736995
KOS,"Kosovo, Republic of",2015,2,2015.25,2015-Q2,21179.425183982534,9.960785479220661
KOS,"Kosovo, Republic of",2015,3,2015.5,2015-Q3,23610.329732015016,10.069439595759887
KOS,"Kosovo, Republic of",2015,4,2015.75,2015-Q4,22025.586299064675,9.999960070157899
KOS,"Kosovo, Republic of",2016,1,2016.0,2016-Q1,18261.650881142377,9.812558559763366
KOS,"Kosovo, Republic of",2016,2,2016.25,2016-Q2,20564.432986991076,9.931318308535866
KOS,"Kosovo, Republic of",2016,3,2016.5,2016-Q3,21166.37248958388,9.960168997986198
KOS,"Kosovo, Republic of",2016,4,2016.75,2016-Q4,19394.545524520046,9.872747146989056
KOS,"Kosovo, Republic of",2017,1,2017.0,2017-Q1,16542.87961026825,9.713711053198455
KOS,"Kosovo, Republic of",2017,2,2017.25,2017-Q2,19889.243973531826,9.897934360745104
KOS,"Kosovo, Republic of",2017,3,2017.5,2017-Q3,21123.087861627693,9.958121932702698
KOS,"Kosovo, Republic of",2017,4,2017.75,2017-Q4,19714.06676954743,9.889087709129836
KOS,"Kosovo, Republic of",2018,1,2018.0,2018-Q1,16889.99430040337,9.734476672347874
KOS,"Kosovo, Republic of",2018,2,2018.25,2018-Q2,20411.10296710528,9.923834294868266
KOS,"Kosovo, Republic of",2018,3,2018.5,2018-Q3,21306.21345786168,9.966754020794648
KOS,"Kosovo, Republic of",2018,4,2018.75,2018-Q4,19847.366338022974,9.895826599127567
KOS,"Kosovo, Republic of",2019,1,2019.0,2019-Q1,18082.055234744523,9.802675301973794
KOS,"Kosovo, Republic of",2019,2,2019.25,2019-Q2,21152.59455848341,9.959517851110537
KOS,"Kosovo, Republic of",2019,3,2019.5,2019-Q3,21311.106040532195,9.966983626163996
KOS,"Kosovo, Republic of",2019,4,2019.75,2019-Q4,20332.76841875715,9.919989071417318
KOS,"Kosovo, Republic of",2020,1,2020.0,2020-Q1,17387.353301277413,9.76349839917396
KOS,"Kosovo, Republic of",2020,2,2020.25,2020-Q2,22529.949460079275,10.022600790196046
KOS,"Kosovo, Republic of",2020,3,2020.5,2020-Q3,20493.139589294973,9.927845454936561
KOS,"Kosovo, Republic of",2020,4,2020.75,2020-Q4,20495.240184833267,9.927947952061439
KOS,"Kosovo, Republic of",2021,1,2021.0,2021-Q1,18119.515513257207,9.80474484156055
KOS,"Kosovo, Republic of",2021,2,2021.25,2021-Q2,20874.555497374145,9.946286255953382
KOS,"Kosovo, Republic of",2021,3,2021.5,2021-Q3,20972.860753062087,9.95098453581519
KOS,"Kosovo, Republic of",2021,4,2021.75,2021-Q4,20990.509362522327,9.95182567943412
LCA,St. Lucia,2017,1,2017.0,2017-Q1,24009.38051137981,10.08619988760713
LCA,St. Lucia,2017,2,2017.25,2017-Q2,23703.206035848525,10.073365593748479
LCA,St. Lucia,2017,3,2017.5,2017-Q3,21318.567343399853,9.967333678245167
LCA,St. Lucia,2017,4,2017.75,2017-Q4,26374.780482126836,10.180163547791194
LCA,St. Lucia,2018,1,2018.0,2018-Q1,25135.3229555029,10.13202942488053
LCA,St. Lucia,2018,2,2018.25,2018-Q2,24643.464238162927,10.112267001846321
LCA,St. Lucia,2018,3,2018.5,2018-Q3,24152.16173095196,10.092129167743517
LCA,St. Lucia,2018,4,2018.75,2018-Q4,23692.25440273002,10.072903455256224
LCA,St. Lucia,2019,1,2019.0,2019-Q1,23129.009149134672,10.048842915965254
LCA,St. Lucia,2019,2,2019.25,2019-Q2,24402.78424789115,10.10245251329154
LCA,St. Lucia,2019,3,2019.5,2019-Q3,24189.94699268713,10.09369241231135
LCA,St. Lucia,2019,4,2019.75,2019-Q4,22796.90692188338,10.0343801444188
LCA,St. Lucia,2020,2,2020.25,2020-Q2,17028.001330284547,9.742614405071398
LCA,St. Lucia,2020,3,2020.5,2020-Q3,18129.92867583348,9.805319369699982
LCA,St. Lucia,2021,1,2021.0,2021-Q1,19385.65835328848,9.872288811524129
LCA,St. Lucia,2021,2,2021.25,2021-Q2,20922.78328957677,9.94859395376407
LCA,St. Lucia,2021,4,2021.75,2021-Q4,22317.332960599608,10.013118918343064
LCA,St. Lucia,2022,1,2022.0,2022-Q1,22202.8103728286,10.007974153218765
LCA,St. Lucia,2022,2,2022.25,2022-Q2,23170.89330049621,10.050652170869514
LCA,St. Lucia,2022,3,2022.5,2022-Q3,21984.95522185821,9.998113644854056
LCA,St. Lucia,2022,4,2022.75,2022-Q4,22099.87470986665,10.00332721825297
LCA,St. Lucia,2023,1,2023.0,2023-Q1,23497.678517730208,10.06465690877298
LCA,St. Lucia,2023,2,2023.25,2023-Q2,22516.078969351776,10.021984953832687
LCA,St. Lucia,2023,3,2023.5,2023-Q3,19770.255749161388,9.891933852305643
LCA,St. Lucia,2023,4,2023.75,2023-Q4,22113.480932029,10.003942698457735
LCA,St. Lucia,2024,1,2024.0,2024-Q1,23034.94644428978,10.044767752396174
LCA,St. Lucia,2024,2,2024.25,2024-Q2,22849.1415247575,10.036668825584085
LCA,St. Lucia,2024,3,2024.5,2024-Q3,21216.80296889136,9.962548739596478
LKA,Sri Lanka,2010,1,2010.0,2010-Q1,5398.370388733721,8.593852407143533
LKA,Sri Lanka,2010,2,2010.25,2010-Q2,5898.081319941023,8.682382376994825
LKA,Sri Lanka,2010,3,2010.5,2010-Q3,6407.519397003687,8.76522748546793
LKA,Sri Lanka,2010,4,2010.75,2010-Q4,6818.637859588823,8.82741500355633
LKA,Sri Lanka,2011,1,2011.0,2011-Q1,6104.524834705854,8.716785551362713
LKA,Sri Lanka,2011,2,2011.25,2011-Q2,6277.696671513797,8.744758420132982
LKA,Sri Lanka,2011,3,2011.5,2011-Q3,6948.4323876633325,8.846271357385424
LKA,Sri Lanka,2012,2,2012.25,2012-Q2,7413.205367901717,8.911018198023378
LKA,Sri Lanka,2012,3,2012.5,2012-Q3,7621.874488929454,8.938777614351157
LKA,Sri Lanka,2012,4,2012.75,2012-Q4,8159.449540127819,9.00693198736507
LKA,Sri Lanka,2013,1,2013.0,2013-Q1,7258.942188113203,8.889989393086328
LKA,Sri Lanka,2013,2,2013.25,2013-Q2,7551.561431721045,8.92950963300887
LKA,Sri Lanka,2013,3,2013.5,2013-Q3,7811.45587779022,8.963346637470163
LKA,Sri Lanka,2013,4,2013.75,2013-Q4,8355.207494092709,9.030640275441968
LKA,Sri Lanka,2014,1,2014.0,2014-Q1,7377.96871075252,8.906253637262907
LKA,Sri Lanka,2014,2,2014.25,2014-Q2,7796.461009651537,8.96142519300577
LKA,Sri Lanka,2014,3,2014.5,2014-Q3,8054.470794898494,8.993982594495447
LKA,Sri Lanka,2014,4,2014.75,2014-Q4,9166.966509188302,9.123361704544859
LKA,Sri Lanka,2015,1,2015.0,2015-Q1,10870.328791376169,9.29379222725451
LKA,Sri Lanka,2015,2,2015.25,2015-Q2,10166.729511455964,9.226875855362973
LKA,Sri Lanka,2015,3,2015.5,2015-Q3,11197.982093806277,9.323488870854717
LKA,Sri Lanka,2015,4,2015.75,2015-Q4,11260.493605075684,9.329055737773336
LKA,Sri Lanka,2016,1,2016.0,2016-Q1,11357.982707201085,9.337676097914743
LKA,Sri Lanka,2016,2,2016.25,2016-Q2,10709.249410286542,9.278863077912709
LKA,Sri Lanka,2016,3,2016.5,2016-Q3,11248.01269007608,9.327946742257142
LKA,Sri Lanka,2016,4,2016.75,2016-Q4,11688.432965840282,9.366354996365269
LKA,Sri Lanka,2017,1,2017.0,2017-Q1,11771.286716275046,9.373418515967762
LKA,Sri Lanka,2017,2,2017.25,2017-Q2,10705.115001884988,9.278476943785789
LKA,Sri Lanka,2017,3,2017.5,2017-Q3,11652.387675048138,9.363266388642241
LKA,Sri Lanka,2017,4,2017.75,2017-Q4,12139.393221347413,9.404211081597259
LKA,Sri Lanka,2018,1,2018.0,2018-Q1,12625.258430794122,9.44345472369993
LKA,Sri Lanka,2018,2,2018.25,2018-Q2,11509.606025068246,9.350937272204671
LKA,Sri Lanka,2018,3,2018.5,2018-Q3,12359.95866180954,9.422217386492298
LKA,Sri Lanka,2018,4,2018.75,2018-Q4,12033.489271109827,9.395448814386889
LKA,Sri Lanka,2019,1,2019.0,2019-Q1,12272.68957346845,9.415131712826017
LKA,Sri Lanka,2019,2,2019.25,2019-Q2,10985.959072176394,9.304373288442903
LKA,Sri Lanka,2019,3,2019.5,2019-Q3,12326.900117184769,9.41953915475117
LKA,Sri Lanka,2019,4,2019.75,2019-Q4,11853.429933762676,9.380372550569044
LKA,Sri Lanka,2020,1,2020.0,2020-Q1,12432.101222471836,9.428037214665002
LKA,Sri Lanka,2020,2,2020.25,2020-Q2,9379.529438090574,9.146284874227025
LKA,Sri Lanka,2020,3,2020.5,2020-Q3,12500.217614918178,9.433501332332309
LKA,Sri Lanka,2020,4,2020.75,2020-Q4,12042.748347497656,9.39621796087821
LKA,Sri Lanka,2021,1,2021.0,2021-Q1,12820.815131971314,9.458825311290434
LKA,Sri Lanka,2021,2,2021.25,2021-Q2,10481.014732902797,9.257320778846395
LKA,Sri Lanka,2021,3,2021.5,2021-Q3,12118.380361514906,9.402478617155175
LKA,Sri Lanka,2021,4,2021.75,2021-Q4,12197.839489680293,9.409014124029072
LKA,Sri Lanka,2022,1,2022.0,2022-Q1,12414.015902558702,9.426581427990879
LKA,Sri Lanka,2022,2,2022.25,2022-Q2,9809.749237166188,9.191131990272064
LKA,Sri Lanka,2022,3,2022.5,2022-Q3,10814.286032778346,9.288623319821328
LKA,Sri Lanka,2022,4,2022.75,2022-Q4,10863.822947949277,9.293193552532879
LKA,Sri Lanka,2023,1,2023.0,2023-Q1,11353.00429015974,9.337237683052223
LKA,Sri Lanka,2023,2,2023.25,2023-Q2,9789.98727249373,9.189115435471997
LKA,Sri Lanka,2023,3,2023.5,2023-Q3,11037.856449533772,9.309086138799259
LKA,Sri Lanka,2023,4,2023.75,2023-Q4,11620.134370937418,9.36049459410302
LKA,Sri Lanka,2024,1,2024.0,2024-Q1,12371.22902579294,9.423128815810287
LKA,Sri Lanka,2024,2,2024.25,2024-Q2,10213.433614861277,9.231459153825677
LKA,Sri Lanka,2024,3,2024.5,2024-Q3,11871.83756968914,9.381924283515144
LKA,Sri Lanka,2024,4,2024.75,2024-Q4,11882.696801700937,9.382838570665417
LSO,"Lesotho, Kingdom of",2007,1,2007.0,2007-Q1,4390.774219157353,8.387260850236608
LSO,"Lesotho, Kingdom of",2007,2,2007.25,2007-Q2,4654.4044454687255,8.4455692428515
LSO,"Lesotho, Kingdom of",2007,3,2007.5,2007-Q3,4758.402997064976,8.46766738611285
LSO,"Lesotho, Kingdom of",2007,4,2007.75,2007-Q4,4824.589696237587,8.481480973108027
LSO,"Lesotho, Kingdom of",2008,1,2008.0,2008-Q1,5106.222213139042,8.53821511685819
LSO,"Lesotho, Kingdom of",2008,2,2008.25,2008-Q2,5381.026144585279,8.590634368162856
LSO,"Lesotho, Kingdom of",2008,3,2008.5,2008-Q3,5259.301988716453,8.567753595161165
LSO,"Lesotho, Kingdom of",2008,4,2008.75,2008-Q4,4872.493826224467,8.491361164315641
LSO,"Lesotho, Kingdom of",2009,1,2009.0,2009-Q1,4804.856611640542,8.477382479469124
LSO,"Lesotho, Kingdom of",2009,2,2009.25,2009-Q2,4484.658328151887,8.408417590576903
LSO,"Lesotho, Kingdom of",2009,3,2009.5,2009-Q3,4481.959000858518,8.407815506808662
LSO,"Lesotho, Kingdom of",2009,4,2009.75,2009-Q4,4620.748886915143,8.438312067674408
LSO,"Lesotho, Kingdom of",2010,1,2010.0,2010-Q1,4385.830834240567,8.386134358749416
LSO,"Lesotho, Kingdom of",2010,2,2010.25,2010-Q2,4363.630015870228,8.381059562394194
LSO,"Lesotho, Kingdom of",2010,3,2010.5,2010-Q3,4310.49234776542,8.36880741039389
LSO,"Lesotho, Kingdom of",2010,4,2010.75,2010-Q4,4233.603523418828,8.350808806171525
LSO,"Lesotho, Kingdom of",2011,1,2011.0,2011-Q1,4080.736755777445,8.314032828492504
LSO,"Lesotho, Kingdom of",2011,2,2011.25,2011-Q2,4106.185796940806,8.32024984666248
LSO,"Lesotho, Kingdom of",2011,3,2011.5,2011-Q3,4059.166854599696,8.308733023311014
LSO,"Lesotho, Kingdom of",2011,4,2011.75,2011-Q4,4098.77700989252,8.31844391792489
LSO,"Lesotho, Kingdom of",2012,1,2012.0,2012-Q1,4085.088386495546,8.315098643901045
LSO,"Lesotho, Kingdom of",2012,2,2012.25,2012-Q2,4007.1955539882138,8.295846912536955
LSO,"Lesotho, Kingdom of",2012,3,2012.5,2012-Q3,3917.892762612497,8.273309227688994
LSO,"Lesotho, Kingdom of",2012,4,2012.75,2012-Q4,3833.949213900434,8.251650677273838
LSO,"Lesotho, Kingdom of",2013,1,2013.0,2013-Q1,3783.6393376400415,8.238441613166255
LSO,"Lesotho, Kingdom of",2013,2,2013.25,2013-Q2,3670.022654007111,8.207953113783546
LSO,"Lesotho, Kingdom of",2013,3,2013.5,2013-Q3,3722.46743938164,8.222142017543856
LSO,"Lesotho, Kingdom of",2013,4,2013.75,2013-Q4,3766.261494859629,8.233838142510116
LSO,"Lesotho, Kingdom of",2014,1,2014.0,2014-Q1,3768.207637039516,8.23435473954943
LSO,"Lesotho, Kingdom of",2014,2,2014.25,2014-Q2,3718.257649452061,8.221010463742711
LSO,"Lesotho, Kingdom of",2014,3,2014.5,2014-Q3,3695.687291691968,8.214921821955983
LSO,"Lesotho, Kingdom of",2014,4,2014.75,2014-Q4,3729.816165079295,8.224114225921761
LSO,"Lesotho, Kingdom of",2015,1,2015.0,2015-Q1,3801.1675517588856,8.243063548985585
LSO,"Lesotho, Kingdom of",2015,2,2015.25,2015-Q2,3834.039651199498,8.251674265544677
LSO,"Lesotho, Kingdom of",2015,3,2015.5,2015-Q3,3858.302702165576,8.257982651291245
LSO,"Lesotho, Kingdom of",2015,4,2015.75,2015-Q4,3714.088573890719,8.21988859027952
LSO,"Lesotho, Kingdom of",2016,1,2016.0,2016-Q1,3882.834914363388,8.264320813855793
LSO,"Lesotho, Kingdom of",2016,2,2016.25,2016-Q2,3926.1013297224968,8.27540218441737
LSO,"Lesotho, Kingdom of",2016,3,2016.5,2016-Q3,3861.618155179395,8.258841585800788
LSO,"Lesotho, Kingdom of",2016,4,2016.75,2016-Q4,3841.353287700188,8.253580002168823
