STRUCTURE[;],STRUCTURE_ID,ACTION,COUNTRY,INDICATOR,PRICE_TYPE,TYPE_OF_TRANSFORMATION,FREQUENCY,TIME_PERIOD,OBS_VALUE,SCALE,PRECISION,DECIMALS_DISPLAYED,NA_STO,ACTIVITY,SECTOR,ACCOUNTS,INDEX_TYPE,PRICES,VINDEX_TYPE,TRANSFORMATION,UNIT,DERIVATION_TYPE,OVERLAP,IFS_FLAG,REFERENCE_PERIOD_REPORTED,COMPUTATIONAL_NOTE,CONFIDENTIALITY_STATUS
dataflow,IMF.STA:ANEA(6.0.1),R,IRQ,B1GQ,Q,XDC,A,2024,216677177714000,0,,,,,,,,,FB,,,O,OL,true,2007,,F
dataflow,IMF.STA:ANEA(6.0.1),R,IRQ,B1GQ,Q,XDC,A,2025,215779077799000,0,,,,,,,,,FB,,,O,OL,true,2007,,F
dataflow,IMF.STA:ANEA(6.0.1),R,ISL,B1GQ,Q,XDC,A,1995,1040598791102,0,,,,,,,,,L,,,O,OL,true,2010,,F
dataflow,IMF.STA:ANEA(6.0.1),R,ISL,B1GQ,Q,XDC,A,1996,1087401317795.2,0,,,,,,,,,L,,,O,OL,true,2010,,F
dataflow,IMF.STA:ANEA(6.0.1),R,ISL,B1GQ,Q,XDC,A,1997,1132429197613.8,0,,,,,,,,,L,,,O,OL,true,2010,,F
dataflow,IMF.STA:ANEA(6.0.1),R,ISL,B1GQ,Q,XDC,A,1998,1211817956824.9,0,,,,,,,,,L,,,O,OL,true,2010,,F
dataflow,IMF.STA:ANEA(6.0.1),R,ISL,B1GQ,Q,XDC,A,1999,1259054471046.5,0,,,,,,,,,L,,,O,OL,true,2010,,F
dataflow,IMF.STA:ANEA(6.0.1),R,ISL,B1GQ,Q,XDC,A,2000,1320813385663.4,0,,,,,,,,,L,,,O,OL,true,2010,,F
dataflow,IMF.STA:ANEA(6.0.1),R,ISL,B1GQ,Q,XDC,A,2001,1371545026850,0,,,,,,,,,L,,,O,OL,true,2010,,F
dataflow,IMF.STA:ANEA(6.0.1),R,ISL,B1GQ,Q,XDC,A,2002,1378982733393.5,0,,,,,,,,,L,,,O,OL,true,2010,,F
dataflow,IMF.STA:ANEA(6.0.1),R,ISL,B1GQ,Q,XDC,A,2003,1410442428231.5,0,,,,,,,,,L,,,O,OL,true,2010,,F
dataflow,IMF.STA:ANEA(6.0.1),R,ISL,B1GQ,Q,XDC,A,2004,1517954885907.9,0,,,,,,,,,L,,,O,OL,true,2010,,F
dataflow,IMF.STA:ANEA(6.0.1),R,ISL,B1GQ,Q,XDC,A,2005,1624657105277.9,0,,,,,,,,,L,,,O,OL,true,2010,,F
dataflow,IMF.STA:ANEA(6.0.1),R,ISL,B1GQ,Q,XDC,A,2006,1716801360437,0,,,,,,,,,L,,,O,OL,true,2010,,F
dataflow,IMF.STA:ANEA(6.0.1),R,ISL,B1GQ,Q,XDC,A,2007,1866872622592.3,0,,,,,,,,,L,,,O,OL,true,2010,,F
dataflow,IMF.STA:ANEA(6.0.1),R,ISL,B1GQ,Q,XDC,A,2008,1898602190312,0,,,,,,,,,L,,,O,OL,true,2010,,F
dataflow,IMF.STA:ANEA(6.0.1),R,ISL,B1GQ,Q,XDC,A,2009,1740610689888.9,0,,,,,,,,,L,,,O,OL,true,2010,,F
dataflow,IMF.STA:ANEA(6.0.1),R,ISL,B1GQ,Q,XDC,A,2010,1701937480384,0,,,,,,,,,L,,,O,OL,true,2010,,F
dataflow,IMF.STA:ANEA(6.0.1),R,ISL,B1GQ,Q,XDC,A,2011,1725424161299,0,,,,,,,,,L,,,O,OL,true,2010,,F
dataflow,IMF.STA:ANEA(6.0.1),R,ISL,B1GQ,Q,XDC,A,2012,1745599748853.3,0,,,,,,,,,L,,,O,OL,true,2010,,F
dataflow,IMF.STA:ANEA(6.0.1),R,ISL,B1GQ,Q,XDC,A,2013,1808388220930.2,0,,,,,,,,,L,,,O,OL,true,2010,,F
dataflow,IMF.STA:ANEA(6.0.1),R,ISL,B1GQ,Q,XDC,A,2014,1842997445891.6,0,,,,,,,,,L,,,O,OL,true,2010,,F
dataflow,IMF.STA:ANEA(6.0.1),R,ISL,B1GQ,Q,XDC,A,2015,1912452467409.9,0,,,,,,,,,L,,,O,OL,true,2010,,F
dataflow,IMF.STA:ANEA(6.0.1),R,ISL,B1GQ,Q,XDC,A,2016,2031370438110.5,0,,,,,,,,,L,,,O,OL,true,2010,,F
dataflow,IMF.STA:ANEA(6.0.1),R,ISL,B1GQ,Q,XDC,A,2017,2102165059815,0,,,,,,,,,L,,,O,OL,true,2010,,F
dataflow,IMF.STA:ANEA(6.0.1),R,ISL,B1GQ,Q,XDC,A,2018,2200142145381.9,0,,,,,,,,,L,,,O,OL,true,2010,,F
dataflow,IMF.STA:ANEA(6.0.1),R,ISL,B1GQ,Q,XDC,A,2019,2225184433706.4,0,,,,,,,,,L,,,O,OL,true,2010,,F
dataflow,IMF.STA:ANEA(6.0.1),R,ISL,B1GQ,Q,XDC,A,2020,2077301388146.5,0,,,,,,,,,L,,,O,OL,true,2010,,F
dataflow,IMF.STA:ANEA(6.0.1),R,ISL,B1GQ,Q,XDC,A,2021,2184917480575.8,0,,,,,,,,,L,,,O,OL,true,2010,,F
dataflow,IMF.STA:ANEA(6.0.1),R,ISL,B1GQ,Q,XDC,A,2022,2378442154508,0,,,,,,,,,L,,,O,OL,true,2010,,F
dataflow,IMF.STA:ANEA(6.0.1),R,ISL,B1GQ,Q,XDC,A,2023,2498131541266.2,0,,,,,,,,,L,,,O,OL,true,2010,,F
dataflow,IMF.STA:ANEA(6.0.1),R,ISL,B1GQ,Q,XDC,A,2024,2466083599969.5,0,,,,,,,,,L,,,O,OL,true,2010,,F
dataflow,IMF.STA:ANEA(6.0.1),R,ISL,B1GQ,Q,XDC,A,2025,2497636204824.8,0,,,,,,,,,L,,,O,OL,true,2010,,F
dataflow,IMF.STA:ANEA(6.0.1),R,ISR,B1GQ,Q,XDC,A,1995,580976000000,0,,,,,,,,,L,,,O,OL,true,2020,,F
dataflow,IMF.STA:ANEA(6.0.1),R,ISR,B1GQ,Q,XDC,A,1996,615514000000,0,,,,,,,,,L,,,O,OL,true,2020,,F
dataflow,IMF.STA:ANEA(6.0.1),R,ISR,B1GQ,Q,XDC,A,1997,638194100000,0,,,,,,,,,L,,,O,OL,true,2020,,F
dataflow,IMF.STA:ANEA(6.0.1),R,ISR,B1GQ,Q,XDC,A,1998,663876600000,0,,,,,,,,,L,,,O,OL,true,2020,,F
dataflow,IMF.STA:ANEA(6.0.1),R,ISR,B1GQ,Q,XDC,A,1999,685856700000,0,,,,,,,,,L,,,O,OL,true,2020,,F
dataflow,IMF.STA:ANEA(6.0.1),R,ISR,B1GQ,Q,XDC,A,2000,745239900000,0,,,,,,,,,L,,,O,OL,true,2020,,F
dataflow,IMF.STA:ANEA(6.0.1),R,ISR,B1GQ,Q,XDC,A,2001,745904000000,0,,,,,,,,,L,,,O,OL,true,2020,,F
dataflow,IMF.STA:ANEA(6.0.1),R,ISR,B1GQ,Q,XDC,A,2002,744389300000,0,,,,,,,,,L,,,O,OL,true,2020,,F
dataflow,IMF.STA:ANEA(6.0.1),R,ISR,B1GQ,Q,XDC,A,2003,755134800000,0,,,,,,,,,L,,,O,OL,true,2020,,F
dataflow,IMF.STA:ANEA(6.0.1),R,ISR,B1GQ,Q,XDC,A,2004,789923500000,0,,,,,,,,,L,,,O,OL,true,2020,,F
dataflow,IMF.STA:ANEA(6.0.1),R,ISR,B1GQ,Q,XDC,A,2005,826172100000,0,,,,,,,,,L,,,O,OL,true,2020,,F
dataflow,IMF.STA:ANEA(6.0.1),R,ISR,B1GQ,Q,XDC,A,2006,870765200000,0,,,,,,,,,L,,,O,OL,true,2020,,F
dataflow,IMF.STA:ANEA(6.0.1),R,ISR,B1GQ,Q,XDC,A,2007,925419500000,0,,,,,,,,,L,,,O,OL,true,2020,,F
dataflow,IMF.STA:ANEA(6.0.1),R,ISR,B1GQ,Q,XDC,A,2008,956668900000,0,,,,,,,,,L,,,O,OL,true,2020,,F
dataflow,IMF.STA:ANEA(6.0.1),R,ISR,B1GQ,Q,XDC,A,2009,967308600000,0,,,,,,,,,L,,,O,OL,true,2020,,F
dataflow,IMF.STA:ANEA(6.0.1),R,ISR,B1GQ,Q,XDC,A,2010,1020502500000,0,,,,,,,,,L,,,O,OL,true,2020,,F
dataflow,IMF.STA:ANEA(6.0.1),R,ISR,B1GQ,Q,XDC,A,2011,1078942900000,0,,,,,,,,,L,,,O,OL,true,2020,,F
dataflow,IMF.STA:ANEA(6.0.1),R,ISR,B1GQ,Q,XDC,A,2012,1104969600000,0,,,,,,,,,L,,,O,OL,true,2020,,F
dataflow,IMF.STA:ANEA(6.0.1),R,ISR,B1GQ,Q,XDC,A,2013,1151015800000,0,,,,,,,,,L,,,O,OL,true,2020,,F
dataflow,IMF.STA:ANEA(6.0.1),R,ISR,B1GQ,Q,XDC,A,2014,1196914700000,0,,,,,,,,,L,,,O,OL,true,2020,,F
dataflow,IMF.STA:ANEA(6.0.1),R,ISR,B1GQ,Q,XDC,A,2015,1219853500000,0,,,,,,,,,L,,,O,OL,true,2020,,F
dataflow,IMF.STA:ANEA(6.0.1),R,ISR,B1GQ,Q,XDC,A,2016,1270959100000,0,,,,,,,,,L,,,O,OL,true,2020,,F
dataflow,IMF.STA:ANEA(6.0.1),R,ISR,B1GQ,Q,XDC,A,2017,1327041900000,0,,,,,,,,,L,,,O,OL,true,2020,,F
dataflow,IMF.STA:ANEA(6.0.1),R,ISR,B1GQ,Q,XDC,A,2018,1383728500000,0,,,,,,,,,L,,,O,OL,true,2020,,F
dataflow,IMF.STA:ANEA(6.0.1),R,ISR,B1GQ,Q,XDC,A,2019,1433284900000,0,,,,,,,,,L,,,O,OL,true,2020,,F
dataflow,IMF.STA:ANEA(6.0.1),R,ISR,B1GQ,Q,XDC,A,2020,1408489100000,0,,,,,,,,,L,,,O,OL,true,2020,,F
dataflow,IMF.STA:ANEA(6.0.1),R,ISR,B1GQ,Q,XDC,A,2021,1534639600000,0,,,,,,,,,L,,,O,OL,true,2020,,F
dataflow,IMF.STA:ANEA(6.0.1),R,ISR,B1GQ,Q,XDC,A,2022,1626771200000,0,,,,,,,,,L,,,O,OL,true,2020,,F
dataflow,IMF.STA:ANEA(6.0.1),R,ISR,B1GQ,Q,XDC,A,2023,1658319800000,0,,,,,,,,,L,,,O,OL,true,2020,,F
dataflow,IMF.STA:ANEA(6.0.1),R,ISR,B1GQ,Q,XDC,A,2024,1681319200000,0,,,,,,,,,L,,,O,OL,true,2020,,F
dataflow,IMF.STA:ANEA(6.0.1),R,ISR,B1GQ,Q,XDC,A,2025,1739640500000,0,,,,,,,,,L,,,O,OL,true,2020,,F
dataflow,IMF.STA:ANEA(6.0.1),R,ITA,B1GQ,Q,XDC,A,1995,1416118153667.8,0,,,,,,,,,L,,,O,OL,true,2010,,F
dataflow,IMF.STA:ANEA(6.0.1),R,ITA,B1GQ,Q,XDC,A,1996,1435173223896.1,0,,,,,,,,,L,,,O,OL,true,2010,,F
dataflow,IMF.STA:ANEA(6.0.1),R,ITA,B1GQ,Q,XDC,A,1997,1462810659299.8,0,,,,,,,,,L,,,O,OL,true,2010,,F
dataflow,IMF.STA:ANEA(6.0.1),R,ITA,B1GQ,Q,XDC,A,1998,1489205224000.4,0,,,,,,,,,L,,,O,OL,true,2010,,F
dataflow,IMF.STA:ANEA(6.0.1),R,ITA,B1GQ,Q,XDC,A,1999,1514193962259.6,0,,,,,,,,,L,,,O,OL,true,2010,,F
dataflow,IMF.STA:ANEA(6.0.1),R,ITA,B1GQ,Q,XDC,A,2000,1572976468664.8,0,,,,,,,,,L,,,O,OL,true,2010,,F
dataflow,IMF.STA:ANEA(6.0.1),R,ITA,B1GQ,Q,XDC,A,2001,1604537192307.7,0,,,,,,,,,L,,,O,OL,true,2010,,F
dataflow,IMF.STA:ANEA(6.0.1),R,ITA,B1GQ,Q,XDC,A,2002,1608868314156.3,0,,,,,,,,,L,,,O,OL,true,2010,,F
dataflow,IMF.STA:ANEA(6.0.1),R,ITA,B1GQ,Q,XDC,A,2003,1609939077299.1,0,,,,,,,,,L,,,O,OL,true,2010,,F
dataflow,IMF.STA:ANEA(6.0.1),R,ITA,B1GQ,Q,XDC,A,2004,1633669928759.5,0,,,,,,,,,L,,,O,OL,true,2010,,F
dataflow,IMF.STA:ANEA(6.0.1),R,ITA,B1GQ,Q,XDC,A,2005,1646125202728.3,0,,,,,,,,,L,,,O,OL,true,2010,,F
dataflow,IMF.STA:ANEA(6.0.1),R,ITA,B1GQ,Q,XDC,A,2006,1675746895248,0,,,,,,,,,L,,,O,OL,true,2010,,F
dataflow,IMF.STA:ANEA(6.0.1),R,ITA,B1GQ,Q,XDC,A,2007,1700251208923.8,0,,,,,,,,,L,,,O,OL,true,2010,,F
dataflow,IMF.STA:ANEA(6.0.1),R,ITA,B1GQ,Q,XDC,A,2008,1682855284008.5,0,,,,,,,,,L,,,O,OL,true,2010,,F
dataflow,IMF.STA:ANEA(6.0.1),R,ITA,B1GQ,Q,XDC,A,2009,1593577219387,0,,,,,,,,,L,,,O,OL,true,2010,,F
dataflow,IMF.STA:ANEA(6.0.1),R,ITA,B1GQ,Q,XDC,A,2010,1617944700000,0,,,,,,,,,L,,,O,OL,true,2010,,F
dataflow,IMF.STA:ANEA(6.0.1),R,ITA,B1GQ,Q,XDC,A,2011,1629196909247.7,0,,,,,,,,,L,,,O,OL,true,2010,,F
dataflow,IMF.STA:ANEA(6.0.1),R,ITA,B1GQ,Q,XDC,A,2012,1578280615754.2,0,,,,,,,,,L,,,O,OL,true,2010,,F
dataflow,IMF.STA:ANEA(6.0.1),R,ITA,B1GQ,Q,XDC,A,2013,1549587077893,0,,,,,,,,,L,,,O,OL,true,2010,,F
dataflow,IMF.STA:ANEA(6.0.1),R,ITA,B1GQ,Q,XDC,A,2014,1549565575554.5,0,,,,,,,,,L,,,O,OL,true,2010,,F
dataflow,IMF.STA:ANEA(6.0.1),R,ITA,B1GQ,Q,XDC,A,2015,1563289576344.1,0,,,,,,,,,L,,,O,OL,true,2010,,F
dataflow,IMF.STA:ANEA(6.0.1),R,ITA,B1GQ,Q,XDC,A,2016,1582615291708.3,0,,,,,,,,,L,,,O,OL,true,2010,,F
dataflow,IMF.STA:ANEA(6.0.1),R,ITA,B1GQ,Q,XDC,A,2017,1607995692396.6,0,,,,,,,,,L,,,O,OL,true,2010,,F
dataflow,IMF.STA:ANEA(6.0.1),R,ITA,B1GQ,Q,XDC,A,2018,1621288135922.4,0,,,,,,,,,L,,,O,OL,true,2010,,F
dataflow,IMF.STA:ANEA(6.0.1),R,ITA,B1GQ,Q,XDC,A,2019,1628246097166.5,0,,,,,,,,,L,,,O,OL,true,2010,,F
dataflow,IMF.STA:ANEA(6.0.1),R,ITA,B1GQ,Q,XDC,A,2020,1483849631233.5,0,,,,,,,,,L,,,O,OL,true,2010,,F
dataflow,IMF.STA:ANEA(6.0.1),R,ITA,B1GQ,Q,XDC,A,2021,1616373163388.3,0,,,,,,,,,L,,,O,OL,true,2010,,F
dataflow,IMF.STA:ANEA(6.0.1),R,ITA,B1GQ,Q,XDC,A,2022,1694301369712.7,0,,,,,,,,,L,,,O,OL,true,2010,,F
dataflow,IMF.STA:ANEA(6.0.1),R,ITA,B1GQ,Q,XDC,A,2023,1709936324191.8,0,,,,,,,,,L,,,O,OL,true,2010,,F
dataflow,IMF.STA:ANEA(6.0.1),R,ITA,B1GQ,Q,XDC,A,2024,1723325794798.5,0,,,,,,,,,L,,,O,OL,true,2010,,F
dataflow,IMF.STA:ANEA(6.0.1),R,ITA,B1GQ,Q,XDC,A,2025,1732624578795.6,0,,,,,,,,,L,,,O,OL,true,2010,,F
dataflow,IMF.STA:ANEA(6.0.1),R,JAM,B1GQ,Q,XDC,A,1996,687879000000,0,,,,,,,,,FB,,,O,OL,true,2007,,F
dataflow,IMF.STA:ANEA(6.0.1),R,JAM,B1GQ,Q,XDC,A,1997,676591000000,0,,,,,,,,,FB,,,O,OL,true,2007,,F
dataflow,IMF.STA:ANEA(6.0.1),R,JAM,B1GQ,Q,XDC,A,1998,668405000000,0,,,,,,,,,FB,,,O,OL,true,2007,,F
dataflow,IMF.STA:ANEA(6.0.1),R,JAM,B1GQ,Q,XDC,A,1999,674961000000,0,,,,,,,,,FB,,,O,OL,true,2007,,F
dataflow,IMF.STA:ANEA(6.0.1),R,JAM,B1GQ,Q,XDC,A,2000,680201000000,0,,,,,,,,,FB,,,O,OL,true,2007,,F
dataflow,IMF.STA:ANEA(6.0.1),R,JAM,B1GQ,Q,XDC,A,2001,688912000000,0,,,,,,,,,FB,,,O,OL,true,2007,,F
dataflow,IMF.STA:ANEA(6.0.1),R,JAM,B1GQ,Q,XDC,A,2002,693561000000,0,,,,,,,,,FB,,,O,OL,true,2007,,F
dataflow,IMF.STA:ANEA(6.0.1),R,JAM,B1GQ,Q,XDC,A,2003,718991000000,0,,,,,,,,,FB,,,O,OL,true,2007,,F
dataflow,IMF.STA:ANEA(6.0.1),R,JAM,B1GQ,Q,XDC,A,2004,728510000000,0,,,,,,,,,FB,,,O,OL,true,2007,,F
dataflow,IMF.STA:ANEA(6.0.1),R,JAM,B1GQ,Q,XDC,A,2005,735020000000,0,,,,,,,,,FB,,,O,OL,true,2007,,F
dataflow,IMF.STA:ANEA(6.0.1),R,JAM,B1GQ,Q,XDC,A,2006,756329000000,0,,,,,,,,,FB,,,O,OL,true,2007,,F
dataflow,IMF.STA:ANEA(6.0.1),R,JAM,B1GQ,Q,XDC,A,2007,885632000000,0,,,,,,,,,FB,,,O,OL,true,2007,,F
dataflow,IMF.STA:ANEA(6.0.1),R,JAM,B1GQ,Q,XDC,A,2008,878443000000,0,,,,,,,,,FB,,,O,OL,true,2007,,F
dataflow,IMF.STA:ANEA(6.0.1),R,JAM,B1GQ,Q,XDC,A,2009,840272000000,0,,,,,,,,,FB,,,O,OL,true,2007,,F
dataflow,IMF.STA:ANEA(6.0.1),R,JAM,B1GQ,Q,XDC,A,2010,828028000000,0,,,,,,,,,FB,,,O,OL,true,2007,,F
dataflow,IMF.STA:ANEA(6.0.1),R,JAM,B1GQ,Q,XDC,A,2011,842356000000,0,,,,,,,,,FB,,,O,OL,true,2007,,F
dataflow,IMF.STA:ANEA(6.0.1),R,JAM,B1GQ,Q,XDC,A,2012,837187000000,0,,,,,,,,,FB,,,O,OL,true,2007,,F
dataflow,IMF.STA:ANEA(6.0.1),R,JAM,B1GQ,Q,XDC,A,2013,841521000000,0,,,,,,,,,FB,,,O,OL,true,2007,,F
dataflow,IMF.STA:ANEA(6.0.1),R,JAM,B1GQ,Q,XDC,A,2014,847326000000,0,,,,,,,,,FB,,,O,OL,true,2007,,F
dataflow,IMF.STA:ANEA(6.0.1),R,JAM,B1GQ,Q,XDC,A,2015,855134000000,0,,,,,,,,,FB,,,O,OL,true,2007,,F
dataflow,IMF.STA:ANEA(6.0.1),R,JAM,B1GQ,Q,XDC,A,2016,866894000000,0,,,,,,,,,FB,,,O,OL,true,2007,,F
dataflow,IMF.STA:ANEA(6.0.1),R,JAM,B1GQ,Q,XDC,A,2017,875538000000,0,,,,,,,,,FB,,,O,OL,true,2007,,F
dataflow,IMF.STA:ANEA(6.0.1),R,JAM,B1GQ,Q,XDC,A,2018,892085000000,0,,,,,,,,,FB,,,O,OL,true,2007,,F
dataflow,IMF.STA:ANEA(6.0.1),R,JAM,B1GQ,Q,XDC,A,2019,900045000000,0,,,,,,,,,FB,,,O,OL,true,2007,,F
dataflow,IMF.STA:ANEA(6.0.1),R,JAM,B1GQ,Q,XDC,A,2020,810760536000,0,,,,,,,,,FB,,,O,OL,true,2007,,F
dataflow,IMF.STA:ANEA(6.0.1),R,JAM,B1GQ,Q,XDC,A,2021,848055520656,0,,,,,,,,,FB,,,O,OL,true,2007,,F
dataflow,IMF.STA:ANEA(6.0.1),R,JAM,B1GQ,Q,XDC,A,2022,892324018834.243,0,,,,,,,,,FB,,,O,OL,true,2007,,F
dataflow,IMF.STA:ANEA(6.0.1),R,JAM,B1GQ,Q,XDC,A,2023,915524443323.934,0,,,,,,,,,FB,,,O,OL,true,2007,,F
dataflow,IMF.STA:ANEA(6.0.1),R,JAM,B1GQ,Q,XDC,A,2024,788800000000,0,,,,,,,,,FB,,,O,OL,true,2007,,F
dataflow,IMF.STA:ANEA(6.0.1),R,JOR,B1GQ,Q,XDC,A,1962,2543211156.06023,0,,,,,,,,,FB,,,O,OL,true,2023,,F
dataflow,IMF.STA:ANEA(6.0.1),R,JOR,B1GQ,Q,XDC,A,1963,2726866725.924,0,,,,,,,,,FB,,,O,OL,true,2023,,F
dataflow,IMF.STA:ANEA(6.0.1),R,JOR,B1GQ,Q,XDC,A,1964,3223430046.34359,0,,,,,,,,,FB,,,O,OL,true,2023,,F
dataflow,IMF.STA:ANEA(6.0.1),R,JOR,B1GQ,Q,XDC,A,1965,3583915162.08939,0,,,,,,,,,FB,,,O,OL,true,2023,,F
dataflow,IMF.STA:ANEA(6.0.1),R,JOR,B1GQ,Q,XDC,A,1966,3691813506.01548,0,,,,,,,,,FB,,,O,OL,true,2023,,F
dataflow,IMF.STA:ANEA(6.0.1),R,JOR,B1GQ,Q,XDC,A,1967,4067002136.57847,0,,,,,,,,,FB,,,O,OL,true,2023,,F
dataflow,IMF.STA:ANEA(6.0.1),R,JOR,B1GQ,Q,XDC,A,1968,3921086539.79812,0,,,,,,,,,FB,,,O,OL,true,2023,,F
dataflow,IMF.STA:ANEA(6.0.1),R,JOR,B1GQ,Q,XDC,A,1969,4272976806.25194,0,,,,,,,,,FB,,,O,OL,true,2023,,F
dataflow,IMF.STA:ANEA(6.0.1),R,JOR,B1GQ,Q,XDC,A,1970,3838129373.98971,0,,,,,,,,,FB,,,O,OL,true,2023,,F
dataflow,IMF.STA:ANEA(6.0.1),R,JOR,B1GQ,Q,XDC,A,1971,3893995482.58614,0,,,,,,,,,FB,,,O,OL,true,2023,,F
dataflow,IMF.STA:ANEA(6.0.1),R,JOR,B1GQ,Q,XDC,A,1972,4041964047.80823,0,,,,,,,,,FB,,,O,OL,true,2023,,F
dataflow,IMF.STA:ANEA(6.0.1),R,JOR,B1GQ,Q,XDC,A,1973,3823785773.80575,0,,,,,,,,,FB,,,O,OL,true,2023,,F
dataflow,IMF.STA:ANEA(6.0.1),R,JOR,B1GQ,Q,XDC,A,1974,3625235625.08048,0,,,,,,,,,FB,,,O,OL,true,2023,,F
dataflow,IMF.STA:ANEA(6.0.1),R,JOR,B1GQ,Q,XDC,A,1975,4083485964.7243,0,,,,,,,,,FB,,,O,OL,true,2023,,F
dataflow,IMF.STA:ANEA(6.0.1),R,JOR,B1GQ,Q,XDC,A,1976,4950160354.32818,0,,,,,,,,,FB,,,O,OL,true,2023,,F
dataflow,IMF.STA:ANEA(6.0.1),R,JOR,B1GQ,Q,XDC,A,1977,5267236487.65802,0,,,,,,,,,FB,,,O,OL,true,2023,,F
dataflow,IMF.STA:ANEA(6.0.1),R,JOR,B1GQ,Q,XDC,A,1978,5830610909.01706,0,,,,,,,,,FB,,,O,OL,true,2023,,F
dataflow,IMF.STA:ANEA(6.0.1),R,JOR,B1GQ,Q,XDC,A,1979,6034628254.56508,0,,,,,,,,,FB,,,O,OL,true,2023,,F
dataflow,IMF.STA:ANEA(6.0.1),R,JOR,B1GQ,Q,XDC,A,1980,6718092734.58396,0,,,,,,,,,FB,,,O,OL,true,2023,,F
dataflow,IMF.STA:ANEA(6.0.1),R,JOR,B1GQ,Q,XDC,A,1981,7747777424.88718,0,,,,,,,,,FB,,,O,OL,true,2023,,F
dataflow,IMF.STA:ANEA(6.0.1),R,JOR,B1GQ,Q,XDC,A,1982,8153845643.07476,0,,,,,,,,,FB,,,O,OL,true,2023,,F
dataflow,IMF.STA:ANEA(6.0.1),R,JOR,B1GQ,Q,XDC,A,1983,8173277759.34725,0,,,,,,,,,FB,,,O,OL,true,2023,,F
dataflow,IMF.STA:ANEA(6.0.1),R,JOR,B1GQ,Q,XDC,A,1984,8629937856.39562,0,,,,,,,,,FB,,,O,OL,true,2023,,F
dataflow,IMF.STA:ANEA(6.0.1),R,JOR,B1GQ,Q,XDC,A,1985,8528476801.00804,0,,,,,,,,,FB,,,O,OL,true,2023,,F
dataflow,IMF.STA:ANEA(6.0.1),R,JOR,B1GQ,Q,XDC,A,1986,8994779515.76909,0,,,,,,,,,FB,,,O,OL,true,2023,,F
dataflow,IMF.STA:ANEA(6.0.1),R,JOR,B1GQ,Q,XDC,A,1987,9240354999.70945,0,,,,,,,,,FB,,,O,OL,true,2023,,F
dataflow,IMF.STA:ANEA(6.0.1),R,JOR,B1GQ,Q,XDC,A,1988,9432843955.65727,0,,,,,,,,,FB,,,O,OL,true,2023,,F
dataflow,IMF.STA:ANEA(6.0.1),R,JOR,B1GQ,Q,XDC,A,1989,8362380131.80797,0,,,,,,,,,FB,,,O,OL,true,2023,,F
dataflow,IMF.STA:ANEA(6.0.1),R,JOR,B1GQ,Q,XDC,A,1990,8451277403.29843,0,,,,,,,,,FB,,,O,OL,true,2023,,F
dataflow,IMF.STA:ANEA(6.0.1),R,JOR,B1GQ,Q,XDC,A,1991,8657222402.13823,0,,,,,,,,,FB,,,O,OL,true,2023,,F
dataflow,IMF.STA:ANEA(6.0.1),R,JOR,B1GQ,Q,XDC,A,1992,9806912845.35126,0,,,,,,,,,FB,,,O,OL,true,2023,,F
dataflow,IMF.STA:ANEA(6.0.1),R,JOR,B1GQ,Q,XDC,A,1993,10114577893.9843,0,,,,,,,,,FB,,,O,OL,true,2023,,F
dataflow,IMF.STA:ANEA(6.0.1),R,JOR,B1GQ,Q,XDC,A,1994,10625064003.9971,0,,,,,,,,,FB,,,O,OL,true,2023,,F
dataflow,IMF.STA:ANEA(6.0.1),R,JOR,B1GQ,Q,XDC,A,1995,11309243401.087,0,,,,,,,,,FB,,,O,OL,true,2023,,F
dataflow,IMF.STA:ANEA(6.0.1),R,JOR,B1GQ,Q,XDC,A,1996,11384469338.8526,0,,,,,,,,,FB,,,O,OL,true,2023,,F
dataflow,IMF.STA:ANEA(6.0.1),R,JOR,B1GQ,Q,XDC,A,1997,11871098066.5894,0,,,,,,,,,FB,,,O,OL,true,2023,,F
dataflow,IMF.STA:ANEA(6.0.1),R,JOR,B1GQ,Q,XDC,A,1998,12259242348.2313,0,,,,,,,,,FB,,,O,OL,true,2023,,F
dataflow,IMF.STA:ANEA(6.0.1),R,JOR,B1GQ,Q,XDC,A,1999,12605641064.8018,0,,,,,,,,,FB,,,O,OL,true,2023,,F
dataflow,IMF.STA:ANEA(6.0.1),R,JOR,B1GQ,Q,XDC,A,2000,13143559549.6275,0,,,,,,,,,FB,,,O,OL,true,2023,,F
dataflow,IMF.STA:ANEA(6.0.1),R,JOR,B1GQ,Q,XDC,A,2001,13780998940.9365,0,,,,,,,,,FB,,,O,OL,true,2023,,F
dataflow,IMF.STA:ANEA(6.0.1),R,JOR,B1GQ,Q,XDC,A,2002,14745643784.3203,0,,,,,,,,,FB,,,O,OL,true,2023,,F
dataflow,IMF.STA:ANEA(6.0.1),R,JOR,B1GQ,Q,XDC,A,2003,15322865305.0849,0,,,,,,,,,FB,,,O,OL,true,2023,,F
dataflow,IMF.STA:ANEA(6.0.1),R,JOR,B1GQ,Q,XDC,A,2004,16566976234.0408,0,,,,,,,,,FB,,,O,OL,true,2023,,F
dataflow,IMF.STA:ANEA(6.0.1),R,JOR,B1GQ,Q,XDC,A,2005,17961128512.9352,0,,,,,,,,,FB,,,O,OL,true,2023,,F
