STRUCTURE[;],STRUCTURE_ID,ACTION,COUNTRY,INDICATOR,PRICE_TYPE,TYPE_OF_TRANSFORMATION,FREQUENCY,TIME_PERIOD,OBS_VALUE,SCALE,PRECISION,DECIMALS_DISPLAYED,NA_STO,ACTIVITY,SECTOR,ACCOUNTS,INDEX_TYPE,PRICES,VINDEX_TYPE,TRANSFORMATION,UNIT,DERIVATION_TYPE,OVERLAP,IFS_FLAG,REFERENCE_PERIOD_REPORTED,COMPUTATIONAL_NOTE,CONFIDENTIALITY_STATUS
dataflow,IMF.STA:ANEA(6.0.1),R,MDG,B1GQ,V,XDC,A,2015,33216175581725.1,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,MDG,B1GQ,V,XDC,A,2016,37637585995492.1,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,MDG,B1GQ,V,XDC,A,2017,41058842551971.6,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,MDG,B1GQ,V,XDC,A,2018,45886302016670.1,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,MDG,B1GQ,V,XDC,A,2019,51035216506307.1,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,MDG,B1GQ,V,XDC,A,2020,49435649383377.4,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,MDG,B1GQ,V,XDC,A,2021,54978305451716.5,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,MDG,B1GQ,V,XDC,A,2022,62843346054053.3,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,MDG,B1GQ,V,XDC,A,2023,71035868310444.1,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,MDG,B1GQ,V,XDC,A,2024,79615039995446.3,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,MDV,B1GQ,V,XDC,A,2014,56866746459.7965,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,MDV,B1GQ,V,XDC,A,2015,63455345610.5951,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,MDV,B1GQ,V,XDC,A,2016,67773797492.7978,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,MDV,B1GQ,V,XDC,A,2017,74110201545.9237,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,MDV,B1GQ,V,XDC,A,2018,83177380050.7602,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,MDV,B1GQ,V,XDC,A,2019,88079030673.8162,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,MDV,B1GQ,V,XDC,A,2020,57104573453.1511,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,MDV,B1GQ,V,XDC,A,2021,80744440880.2821,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,MDV,B1GQ,V,XDC,A,2022,95045080608.7022,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,MDV,B1GQ,V,XDC,A,2023,101876097018.044,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,MDV,B1GQ,V,XDC,A,2024,108672473691.125,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,MEX,B1GQ,V,XDC,A,1993,1651777900000,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,MEX,B1GQ,V,XDC,A,1994,1868526400000,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,MEX,B1GQ,V,XDC,A,1995,2440392400000,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,MEX,B1GQ,V,XDC,A,1996,3284161800000,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,MEX,B1GQ,V,XDC,A,1997,4144914200000,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,MEX,B1GQ,V,XDC,A,1998,5092988000000,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,MEX,B1GQ,V,XDC,A,1999,6034995100000,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,MEX,B1GQ,V,XDC,A,2000,7016603900000,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,MEX,B1GQ,V,XDC,A,2001,7437107700000,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,MEX,B1GQ,V,XDC,A,2002,7827758000000,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,MEX,B1GQ,V,XDC,A,2003,8259533100000,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,MEX,B1GQ,V,XDC,A,2004,9248389800000,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,MEX,B1GQ,V,XDC,A,2005,9999599000000,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,MEX,B1GQ,V,XDC,A,2006,11120115800000,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,MEX,B1GQ,V,XDC,A,2007,12046753200000,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,MEX,B1GQ,V,XDC,A,2008,12927761300000,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,MEX,B1GQ,V,XDC,A,2009,12749117900000,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,MEX,B1GQ,V,XDC,A,2010,13968149500000,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,MEX,B1GQ,V,XDC,A,2011,15268436700000,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,MEX,B1GQ,V,XDC,A,2012,16529124000000,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,MEX,B1GQ,V,XDC,A,2013,16954005700000,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,MEX,B1GQ,V,XDC,A,2014,18137650600000,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,MEX,B1GQ,V,XDC,A,2015,19228614700000,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,MEX,B1GQ,V,XDC,A,2016,20758790500000,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,MEX,B1GQ,V,XDC,A,2017,22536210300000,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,MEX,B1GQ,V,XDC,A,2018,24176670400000,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,MEX,B1GQ,V,XDC,A,2019,25121823300000,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,MEX,B1GQ,V,XDC,A,2020,24086758100000,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,MEX,B1GQ,V,XDC,A,2021,26690033400000,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,MEX,B1GQ,V,XDC,A,2022,29525508600000,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,MEX,B1GQ,V,XDC,A,2023,31871088600000,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,MEX,B1GQ,V,XDC,A,2024,33582899300000,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,MEX,B1GQ,V,XDC,A,2025,35301585100000,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,MHL,B1GQ,V,XDC,A,2004,132922714.233398,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,MHL,B1GQ,V,XDC,A,2005,137950912.475586,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,MHL,B1GQ,V,XDC,A,2006,143145462.036133,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,MHL,B1GQ,V,XDC,A,2007,150461349.487305,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,MHL,B1GQ,V,XDC,A,2008,146608139.038086,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,MHL,B1GQ,V,XDC,A,2009,151227111.816406,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,MHL,B1GQ,V,XDC,A,2010,161055984.49707,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,MHL,B1GQ,V,XDC,A,2011,172305969.238281,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,MHL,B1GQ,V,XDC,A,2012,180708328.24707,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,MHL,B1GQ,V,XDC,A,2013,186370773.31543,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,MHL,B1GQ,V,XDC,A,2014,186028350.830078,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,MHL,B1GQ,V,XDC,A,2015,183667221.069336,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,MHL,B1GQ,V,XDC,A,2016,201829055.786133,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,MHL,B1GQ,V,XDC,A,2017,213694274.902344,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,MHL,B1GQ,V,XDC,A,2018,220015655.517578,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,MHL,B1GQ,V,XDC,A,2019,232894927.978516,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,MHL,B1GQ,V,XDC,A,2020,241784530.639648,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,MHL,B1GQ,V,XDC,A,2021,261245544.433594,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,MHL,B1GQ,V,XDC,A,2022,258723510.742188,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,MHL,B1GQ,V,XDC,A,2023,263761322.021484,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,MHL,B1GQ,V,XDC,A,2024,290108489.990234,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,MKD,B1GQ,V,XDC,A,2000,248646449773,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,MKD,B1GQ,V,XDC,A,2001,252393466584,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,MKD,B1GQ,V,XDC,A,2002,258580680967,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,MKD,B1GQ,V,XDC,A,2003,268693551126,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,MKD,B1GQ,V,XDC,A,2004,280786041273,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,MKD,B1GQ,V,XDC,A,2005,308447204641,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,MKD,B1GQ,V,XDC,A,2006,334840147956,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,MKD,B1GQ,V,XDC,A,2007,372889236713,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,MKD,B1GQ,V,XDC,A,2008,414890113000,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,MKD,B1GQ,V,XDC,A,2009,414621901000,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,MKD,B1GQ,V,XDC,A,2010,437295506000,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,MKD,B1GQ,V,XDC,A,2011,464186331868,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,MKD,B1GQ,V,XDC,A,2012,466702704500,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,MKD,B1GQ,V,XDC,A,2013,501891000000,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,MKD,B1GQ,V,XDC,A,2014,527631000000,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,MKD,B1GQ,V,XDC,A,2015,558953615457,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,MKD,B1GQ,V,XDC,A,2016,594794862820,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,MKD,B1GQ,V,XDC,A,2017,618105482000,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,MKD,B1GQ,V,XDC,A,2018,660878198249,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,MKD,B1GQ,V,XDC,A,2019,692682874032,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,MKD,B1GQ,V,XDC,A,2020,669280177788,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,MKD,B1GQ,V,XDC,A,2021,729444530815,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,MKD,B1GQ,V,XDC,A,2022,816083767004,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,MKD,B1GQ,V,XDC,A,2023,902905187173,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,MKD,B1GQ,V,XDC,A,2024,964086727666,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,MKD,B1GQ,V,XDC,A,2025,1043880567782,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,MLI,B1GQ,V,XDC,A,2004,3751025066981.76,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,MLI,B1GQ,V,XDC,A,2005,4223273607551.09,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,MLI,B1GQ,V,XDC,A,2006,4628097067113.02,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,MLI,B1GQ,V,XDC,A,2007,4924778977215.44,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,MLI,B1GQ,V,XDC,A,2008,5468912463591.98,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,MLI,B1GQ,V,XDC,A,2009,5921999734044.66,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,MLI,B1GQ,V,XDC,A,2010,6529566064709.35,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,MLI,B1GQ,V,XDC,A,2011,7307578882244.35,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,MLI,B1GQ,V,XDC,A,2012,7603183349866.35,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,MLI,B1GQ,V,XDC,A,2013,7788479775817.62,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,MLI,B1GQ,V,XDC,A,2014,8365945024567.48,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,MLI,B1GQ,V,XDC,A,2015,9212959000000,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,MLI,B1GQ,V,XDC,A,2016,9922468000000,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,MLI,B1GQ,V,XDC,A,2017,10630874000000,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,MLI,B1GQ,V,XDC,A,2018,11313342000000,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,MLI,B1GQ,V,XDC,A,2019,11997947000000,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,MLI,B1GQ,V,XDC,A,2020,11913802000000,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,MLI,B1GQ,V,XDC,A,2021,12753787000000,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,MLI,B1GQ,V,XDC,A,2022,14125011000000,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,MLI,B1GQ,V,XDC,A,2023,15210920913363.5,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,MLI,B1GQ,V,XDC,A,2024,16383016411131.7,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,MLT,B1GQ,V,XDC,A,1995,3050629564,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,MLT,B1GQ,V,XDC,A,1996,3209548239,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,MLT,B1GQ,V,XDC,A,1997,3404757747,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,MLT,B1GQ,V,XDC,A,1998,3628617733,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,MLT,B1GQ,V,XDC,A,1999,3820668375,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,MLT,B1GQ,V,XDC,A,2000,4120028650,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,MLT,B1GQ,V,XDC,A,2001,4267551079,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,MLT,B1GQ,V,XDC,A,2002,4499963817,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,MLT,B1GQ,V,XDC,A,2003,4761165699,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,MLT,B1GQ,V,XDC,A,2004,4900703915,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,MLT,B1GQ,V,XDC,A,2005,5140928122,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,MLT,B1GQ,V,XDC,A,2006,5380573255,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,MLT,B1GQ,V,XDC,A,2007,5778186550,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,MLT,B1GQ,V,XDC,A,2008,6236522483,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,MLT,B1GQ,V,XDC,A,2009,6287645547,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,MLT,B1GQ,V,XDC,A,2010,6861982283,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,MLT,B1GQ,V,XDC,A,2011,7032814499,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,MLT,B1GQ,V,XDC,A,2012,7479463987,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,MLT,B1GQ,V,XDC,A,2013,8129383502,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,MLT,B1GQ,V,XDC,A,2014,8948455209,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,MLT,B1GQ,V,XDC,A,2015,10221413208,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,MLT,B1GQ,V,XDC,A,2016,10864344754,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,MLT,B1GQ,V,XDC,A,2017,12535726792,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,MLT,B1GQ,V,XDC,A,2018,13678584338,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,MLT,B1GQ,V,XDC,A,2019,14594158854,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,MLT,B1GQ,V,XDC,A,2020,14362381083,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,MLT,B1GQ,V,XDC,A,2021,16703023922,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,MLT,B1GQ,V,XDC,A,2022,18028094335,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,MLT,B1GQ,V,XDC,A,2023,20914523594,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,MLT,B1GQ,V,XDC,A,2024,23079343715,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,MLT,B1GQ,V,XDC,A,2025,24664029597,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,MMR,B1GQ,V,XDC,A,,,,,,,,,,,,FB,,,,OL,true,,,
dataflow,IMF.STA:ANEA(6.0.1),R,MNE,B1GQ,V,XDC,A,2006,2166280953,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,MNE,B1GQ,V,XDC,A,2007,2687081654,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,MNE,B1GQ,V,XDC,A,2008,3100046317,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,MNE,B1GQ,V,XDC,A,2009,2981872480,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,MNE,B1GQ,V,XDC,A,2010,3120528184,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,MNE,B1GQ,V,XDC,A,2011,3237983072,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,MNE,B1GQ,V,XDC,A,2012,3169259619,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,MNE,B1GQ,V,XDC,A,2013,3329596431,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,MNE,B1GQ,V,XDC,A,2014,3447220684,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,MNE,B1GQ,V,XDC,A,2015,3614995457,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,MNE,B1GQ,V,XDC,A,2016,3936629348,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,MNE,B1GQ,V,XDC,A,2017,4252495986,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,MNE,B1GQ,V,XDC,A,2018,4600913276,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,MNE,B1GQ,V,XDC,A,2019,4898389893,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,MNE,B1GQ,V,XDC,A,2020,4144815915,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,MNE,B1GQ,V,XDC,A,2021,4923235408,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,MNE,B1GQ,V,XDC,A,2022,5944380527,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,MNE,B1GQ,V,XDC,A,2023,7068843051,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,MNE,B1GQ,V,XDC,A,2024,7644530497,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,MNE,B1GQ,V,XDC,A,2025,8170742696,0,,,,,,,,,L,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,MNG,B1GQ,V,XDC,A,2015,22894780900000,0,,,,,,,,,FB,,,O,OL,true,,,F
dataflow,IMF.STA:ANEA(6.0.1),R,MNG,B1GQ,V,XDC,A,2016,23931342600000,0,,,,,,,,,FB,,,O,OL,true,,,F
