"ref_area","source","indicator","sex","classif1","time","obs_value"
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE15","2014",2483.898
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_Y15-24","2014",514.195
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE25","2014",1969.703
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE15","2014",1433.734
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_Y15-24","2014",340.511
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE25","2014",1093.222
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE15","2014",1050.164
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_Y15-24","2014",173.684
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE25","2014",876.481
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE15","2013",2508.933
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_Y15-24","2013",522.452
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE25","2013",1986.481
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE15","2013",1444.088
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_Y15-24","2013",345.721
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE25","2013",1098.368
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE15","2013",1064.845
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_Y15-24","2013",176.731
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE25","2013",888.113
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE15","2012",2456.38
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_Y15-24","2012",520.433
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE25","2012",1935.947
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE15","2012",1426.63
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_Y15-24","2012",343.91
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE25","2012",1082.721
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE15","2012",1029.75
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_Y15-24","2012",176.524
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE25","2012",853.226
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE15","2011",2385.665
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_Y15-24","2011",502.821
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE25","2011",1882.844
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE15","2011",1390.784
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_Y15-24","2011",335.004
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE25","2011",1055.78
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE15","2011",994.881
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_Y15-24","2011",167.817
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE25","2011",827.064
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE15","2010",2350.237
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_Y15-24","2010",483.955
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE25","2010",1866.282
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE15","2010",1366.815
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_Y15-24","2010",321.745
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE25","2010",1045.071
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE15","2010",983.421
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_Y15-24","2010",162.21
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE25","2010",821.211
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE15","2009",2279.326
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_Y15-24","2009",465.67
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE25","2009",1813.656
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE15","2009",1315.073
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_Y15-24","2009",306.134
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE25","2009",1008.939
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE15","2009",964.253
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_Y15-24","2009",159.537
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE25","2009",804.717
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE15","2008",2304.278
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_Y15-24","2008",483.444
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE25","2008",1820.834
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE15","2008",1338.055
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_Y15-24","2008",317.141
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE25","2008",1020.914
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE15","2008",966.222
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_Y15-24","2008",166.302
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE25","2008",799.92
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE15","2007",2281.105
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_Y15-24","2007",483
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE25","2007",1798.105
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE15","2007",1326.71
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_Y15-24","2007",315.457
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE25","2007",1011.253
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE15","2007",954.395
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_Y15-24","2007",167.543
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE25","2007",786.852
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE15","2006",2239.537
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_Y15-24","2006",485.306
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE25","2006",1754.23
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE15","2006",1300.415
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_Y15-24","2006",306.365
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE25","2006",994.05
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE15","2006",939.121
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_Y15-24","2006",178.941
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE25","2006",760.18
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE15","2005",2197.115
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_Y15-24","2005",474.632
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE25","2005",1722.483
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE15","2005",1289.601
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_Y15-24","2005",301.82
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE25","2005",987.781
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE15","2005",907.514
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_Y15-24","2005",172.812
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE25","2005",734.702
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE15","2004",2177.663
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_Y15-24","2004",476.279
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE25","2004",1701.384
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE15","2004",1284.664
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_Y15-24","2004",301.528
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE25","2004",983.136
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE15","2004",892.999
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_Y15-24","2004",174.751
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE25","2004",718.248
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE15","2003",2212.178
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_Y15-24","2003",497.579
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE25","2003",1714.599
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE15","2003",1290.375
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_Y15-24","2003",309.942
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE25","2003",980.433
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE15","2003",921.803
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_Y15-24","2003",187.638
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE25","2003",734.166
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE15","2002",2158.506
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_Y15-24","2002",475.996
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE25","2002",1682.51
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE15","2002",1273.457
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_Y15-24","2002",301.049
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE25","2002",972.407
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE15","2002",885.049
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_Y15-24","2002",174.947
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE25","2002",710.102
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE15","2001",2141.887
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_Y15-24","2001",485.381
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE25","2001",1656.507
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE15","2001",1279.052
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_Y15-24","2001",312.051
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE25","2001",967.001
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE15","2001",862.835
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_Y15-24","2001",173.33
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE25","2001",689.506
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE15","2000",2140.641
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_Y15-24","2000",502.987
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE25","2000",1637.654
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE15","2000",1271.027
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_Y15-24","2000",318.027
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE25","2000",952.999
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE15","2000",869.615
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_Y15-24","2000",184.959
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE25","2000",684.655
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE15","1999",2128.643
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_Y15-24","1999",515.101
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE25","1999",1613.542
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE15","1999",1276.358
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_Y15-24","1999",329.788
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE25","1999",946.57
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE15","1999",852.285
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_Y15-24","1999",185.314
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE25","1999",666.971
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE15","1998",2122.35
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_Y15-24","1998",535.624
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE25","1998",1586.727
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE15","1998",1293.657
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_Y15-24","1998",344.462
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE25","1998",949.195
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE15","1998",828.694
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_Y15-24","1998",191.162
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE25","1998",637.532
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE15","1997",2000.866
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_Y15-24","1997",479.527
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE25","1997",1521.339
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE15","1997",1249.234
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_Y15-24","1997",322.531
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE25","1997",926.704
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE15","1997",751.632
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_Y15-24","1997",156.996
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE25","1997",594.635
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE15","1996",1984.019
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_Y15-24","1996",495.062
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE25","1996",1488.957
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE15","1996",1255.116
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_Y15-24","1996",338.293
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE25","1996",916.823
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE15","1996",728.903
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_Y15-24","1996",156.769
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE25","1996",572.134
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE15","1995",1998.6
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_Y15-24","1995",517.702
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE25","1995",1480.897
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE15","1995",1258.337
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_Y15-24","1995",351.233
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE25","1995",907.104
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE15","1995",740.263
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_Y15-24","1995",166.469
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE25","1995",573.794
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE15","1994",1991.264
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_Y15-24","1994",527.648
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE25","1994",1463.616
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE15","1994",1241.458
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_Y15-24","1994",351.208
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE25","1994",890.25
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE15","1994",749.807
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_Y15-24","1994",176.441
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE25","1994",573.366
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE15","1993",1877.328
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_Y15-24","1993",505.503
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE25","1993",1371.826
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE15","1993",1171.128
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_Y15-24","1993",333.08
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE25","1993",838.048
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE15","1993",706.2
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_Y15-24","1993",172.423
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE25","1993",533.778
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE15","1992",1856.338
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_Y15-24","1992",507.581
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE25","1992",1348.757
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE15","1992",1197.064
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_Y15-24","1992",347.256
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE25","1992",849.809
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE15","1992",659.274
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_Y15-24","1992",160.325
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE25","1992",498.948
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE15","1991",1825.815
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_Y15-24","1991",507.763
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE25","1991",1318.052
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE15","1991",1183.136
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_Y15-24","1991",348.325
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE25","1991",834.811
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE15","1991",642.679
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_Y15-24","1991",159.438
"SLV","XA:2126","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE25","1991",483.241
"SOM","XA:2128","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE15","2027",3077.013
"SOM","XA:2128","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_Y15-24","2027",417.908
"SOM","XA:2128","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE25","2027",2659.105
"SOM","XA:2128","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE15","2027",2191.347
"SOM","XA:2128","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_Y15-24","2027",274.088
"SOM","XA:2128","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE25","2027",1917.26
"SOM","XA:2128","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE15","2027",885.666
"SOM","XA:2128","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_Y15-24","2027",143.821
"SOM","XA:2128","EMP_2EMP_SEX_AGE_NB","SEX_F","AGE_YTHADULT_YGE25","2027",741.845
"SOM","XA:2128","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE15","2026",2974.93
"SOM","XA:2128","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_Y15-24","2026",408.212
"SOM","XA:2128","EMP_2EMP_SEX_AGE_NB","SEX_T","AGE_YTHADULT_YGE25","2026",2566.718
"SOM","XA:2128","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_YGE15","2026",2119.664
"SOM","XA:2128","EMP_2EMP_SEX_AGE_NB","SEX_M","AGE_YTHADULT_Y15-24","2026",267.645
