country,country_name,iso3,year,quarter,time,period,t,realGDPsa_usd_pa_empl,y,y_us
TUR,Turkey,TUR,1991,2,1991.25,1991-Q2,1991q2,0.0052291346471565,-1.2948334304393447,-3.9586760435905863
TUR,Turkey,TUR,1991,3,1991.5,1991-Q3,1991q3,0.0053281459125899,-1.2812474992441438,-3.953504460878292
TUR,Turkey,TUR,1991,4,1991.75,1991-Q4,1991q4,0.0052991854849181,-1.2901372080574434,-3.950064944267845
TUR,Turkey,TUR,1992,1,1992.0,1992-Q1,1992q1,0.0052795637244303,-1.304177807874126,-3.939734004752525
TUR,Turkey,TUR,1992,2,1992.25,1992-Q2,1992q2,0.0053537365646847,-1.296997345260991,-3.9329631932917333
TUR,Turkey,TUR,1992,3,1992.5,1992-Q3,1992q3,0.0055343888923404,-1.2704370899870399,-3.92633703681781
TUR,Turkey,TUR,1992,4,1992.75,1992-Q4,1992q4,0.0054479276183423,-1.2954245595511495,-3.917095436585709
TUR,Turkey,TUR,1993,1,1993.0,1993-Q1,1993q1,0.0054545692661203,-1.2928052679592676,-3.9184963561532795
TUR,Turkey,TUR,1993,2,1993.25,1993-Q2,1993q2,0.0057728965271355,-1.236448805426917,-3.9181325212234897
TUR,Turkey,TUR,1993,3,1993.5,1993-Q3,1993q3,0.0058234670104405,-1.2268906053638942,-3.9189688829761833
TUR,Turkey,TUR,1993,4,1993.75,1993-Q4,1993q4,0.005881400867587,-1.2249283026155764,-3.9110320000444263
TUR,Turkey,TUR,1994,1,1994.0,1994-Q1,1994q1,0.0055345870392505,-1.2896695301149657,-3.907068794478126
TUR,Turkey,TUR,1994,2,1994.25,1994-Q2,1994q2,0.005079765340319,-1.383780852295443,-3.898709359013817
TUR,Turkey,TUR,1994,3,1994.5,1994-Q3,1994q3,0.0054835111199755,-1.3062226750591988,-3.8997869928094486
TUR,Turkey,TUR,1994,4,1994.75,1994-Q4,1994q4,0.0055006727412324,-1.304290441153129,-3.898594436482938
TUR,Turkey,TUR,1995,1,1995.0,1995-Q1,1995q1,0.0053764068601587,-1.3291706997307395,-3.896564298061107
TUR,Turkey,TUR,1995,2,1995.25,1995-Q2,1995q2,0.0056652632060082,-1.2804816705679771,-3.892920253229181
TUR,Turkey,TUR,1995,3,1995.5,1995-Q3,1995q3,0.0060014725975104,-1.2292103411246176,-3.8865400658247964
TUR,Turkey,TUR,1995,4,1995.75,1995-Q4,1995q4,0.0058466632566511,-1.2602280241871324,-3.881656139760222
TUR,Turkey,TUR,1996,1,1996.0,1996-Q1,1996q1,0.00562673335555,-1.3035733802557754,-3.8766528460072065
TUR,Turkey,TUR,1996,2,1996.25,1996-Q2,1996q2,0.0056261901491726,-1.3134177925415202,-3.866904978655335
TUR,Turkey,TUR,1996,3,1996.5,1996-Q3,1996q3,0.0052588252649328,-1.3830274094924078,-3.864820201345753
TUR,Turkey,TUR,1996,4,1996.75,1996-Q4,1996q4,0.0055829804120966,-1.3289779857548547,-3.859054535395882
TUR,Turkey,TUR,1997,1,1997.0,1997-Q1,1997q1,0.005736359769993,-1.302825936105437,-3.858104520138859
TUR,Turkey,TUR,1997,2,1997.25,1997-Q2,1997q2,0.0058787351715324,-1.2887788374009546,-3.8476348096916952
TUR,Turkey,TUR,1997,3,1997.5,1997-Q3,1997q3,0.0057111778253284,-1.3244943562492537,-3.8408356461984763
TUR,Turkey,TUR,1997,4,1997.75,1997-Q4,1997q4,0.0059577279082513,-1.2864803205640536,-3.8365857734727253
TUR,Turkey,TUR,1998,1,1998.0,1998-Q1,1998q1,0.0059895927018998,-1.2901842519318527,-3.8275476135787225
TUR,Turkey,TUR,1998,2,1998.25,1998-Q2,1998q2,0.0058665076406436,-1.3173711211219117,-3.8211246515601
TUR,Turkey,TUR,1998,3,1998.5,1998-Q3,1998q3,0.0058349278951342,-1.3315995074903322,-3.8122938631331165
TUR,Turkey,TUR,1998,4,1998.75,1998-Q4,1998q4,0.0056560205348273,-1.373586865603901,-3.8014478541633805
TUR,Turkey,TUR,1999,1,1999.0,1999-Q1,1999q1,0.0055992404180198,-1.388769581643202,-3.7963547484370403
TUR,Turkey,TUR,1999,2,1999.25,1999-Q2,1999q2,0.0055354158933125,-1.4067165261782049,-3.7898720506562644
TUR,Turkey,TUR,1999,3,1999.5,1999-Q3,1999q3,0.005538418266935,-1.4152908207443473,-3.7807555096283063
TUR,Turkey,TUR,1999,4,1999.75,1999-Q4,1999q4,0.005624704127331,-1.4113228660827697,-3.76926406577789
TUR,Turkey,TUR,2000,1,2000.0,2000-Q1,2000q1,0.0056868321593255,-1.3876700676662477,-3.781931856469562
TUR,Turkey,TUR,2000,2,2000.25,2000-Q2,2000q2,0.0058310617761524,-1.3780984593845282,-3.766457712978382
TUR,Turkey,TUR,2000,3,2000.5,2000-Q3,2000q3,0.0059306921532795,-1.3629823588951502,-3.764631993268185
TUR,Turkey,TUR,2000,4,2000.75,2000-Q4,2000q4,0.0060255718859343,-1.3481076073510816,-3.763635277931574
TUR,Turkey,TUR,2001,1,2001.0,2001-Q1,2001q1,0.0058608684081749,-1.3714024350818628,-3.768055058769466
TUR,Turkey,TUR,2001,2,2001.25,2001-Q2,2001q2,0.0054524621214015,-1.4538913427787614,-3.7577966641487146
TUR,Turkey,TUR,2001,3,2001.5,2001-Q3,2001q3,0.0055049061912832,-1.442500871475116,-3.7596146781164084
TUR,Turkey,TUR,2001,4,2001.75,2001-Q4,2001q4,0.0054216519283603,-1.463568440554607,-3.753786285582818
TUR,Turkey,TUR,2002,1,2002.0,2002-Q1,2002q1,0.0057759751048578,-1.410699206017461,-3.7433489814842353
TUR,Turkey,TUR,2002,2,2002.25,2002-Q2,2002q2,0.0059270271135496,-1.3888138027840577,-3.73941871882049
TUR,Turkey,TUR,2002,3,2002.5,2002-Q3,2002q3,0.0060067436924852,-1.3760980689504247,-3.738774423213636
TUR,Turkey,TUR,2002,4,2002.75,2002-Q4,2002q4,0.0061328024713884,-1.3572043301422099,-3.7368991302170524
TUR,Turkey,TUR,2003,1,2003.0,2003-Q1,2003q1,0.0062182249722002,-1.3434174257100668,-3.736853361492301
TUR,Turkey,TUR,2003,2,2003.25,2003-Q2,2003q2,0.0062372643999786,-1.3477291193294199,-3.72948447083496
TUR,Turkey,TUR,2003,3,2003.5,2003-Q3,2003q3,0.0064525964523364,-1.3310589530592494,-3.7122137253671927
TUR,Turkey,TUR,2003,4,2003.75,2003-Q4,2003q4,0.0066244076316064,-1.3107288478614385,-3.7062654773432384
TUR,Turkey,TUR,2004,1,2004.0,2004-Q1,2004q1,0.007256874398677,-1.2236867834392697,-3.7021192830062644
TUR,Turkey,TUR,2004,2,2004.25,2004-Q2,2004q2,0.0075359918711076,-1.191012003506616,-3.697052816876722
TUR,Turkey,TUR,2004,3,2004.5,2004-Q3,2004q3,0.0076243180122994,-1.1839175488338172,-3.692494852664845
TUR,Turkey,TUR,2004,4,2004.75,2004-Q4,2004q4,0.0077380321282725,-1.175773900743033,-3.685833969956932
TUR,Turkey,TUR,2005,1,2005.0,2005-Q1,2005q1,0.007750445495771,-1.1824083610374965,-3.6775965929061973
TUR,Turkey,TUR,2005,2,2005.25,2005-Q2,2005q2,0.0079088914363441,-1.159548745883686,-3.6802189082524106
TUR,Turkey,TUR,2005,3,2005.5,2005-Q3,2005q3,0.0081596960765645,-1.1301944573741083,-3.678353898844701
TUR,Turkey,TUR,2005,4,2005.75,2005-Q4,2005q4,0.0083441143361546,-1.1113282867610192,-3.6748705718175594
TUR,Turkey,TUR,2006,1,2006.0,2006-Q1,2006q1,0.0084009056563949,-1.1125558031720422,-3.666859959535092
TUR,Turkey,TUR,2006,2,2006.25,2006-Q2,2006q2,0.0085115802508783,-1.0974146317853237,-3.668913028445211
TUR,Turkey,TUR,2006,3,2006.5,2006-Q3,2006q3,0.0084107357093003,-1.1068367884475818,-3.671409540078576
TUR,Turkey,TUR,2006,4,2006.75,2006-Q4,2006q4,0.0085697625596888,-1.0899700798709602,-3.669545172872611
TUR,Turkey,TUR,2007,1,2007.0,2007-Q1,2007q1,0.0086254091727,-1.0835086158137663,-3.66953426106316
TUR,Turkey,TUR,2007,2,2007.25,2007-Q2,2007q2,0.00856870658467,-1.097359773047799,-3.662278708323865
TUR,Turkey,TUR,2007,3,2007.5,2007-Q3,2007q3,0.008674602826994,-1.0900704240339012,-3.6572853137952315
TUR,Turkey,TUR,2007,4,2007.75,2007-Q4,2007q4,0.0092052355316634,-1.034768661395963,-3.6532142158668974
TUR,Turkey,TUR,2008,1,2008.0,2008-Q1,2008q1,0.009092715465336,-1.043938563946448,-3.6563431203974743
TUR,Turkey,TUR,2008,2,2008.25,2008-Q2,2008q2,0.0086093408973966,-1.1058498743745186,-3.6490576399231607
TUR,Turkey,TUR,2008,3,2008.5,2008-Q3,2008q3,0.0085055474597997,-1.1173799298161455,-3.6496567562187323
TUR,Turkey,TUR,2008,4,2008.75,2008-Q4,2008q4,0.0084805970352271,-1.105668680492209,-3.664305746066904
TUR,Turkey,TUR,2009,1,2009.0,2009-Q1,2009q1,0.0079629503536149,-1.1762795437197635,-3.6566761566398176
TUR,Turkey,TUR,2009,2,2009.25,2009-Q2,2009q2,0.008274152200204,-1.1444817033479828,-3.6501371127672626
TUR,Turkey,TUR,2009,3,2009.5,2009-Q3,2009q3,0.0083014306891731,-1.1514288869818894,-3.639898519862544
TUR,Turkey,TUR,2009,4,2009.75,2009-Q4,2009q4,0.0082690957588886,-1.171919255302345,-3.623310860538972
TUR,Turkey,TUR,2010,1,2010.0,2010-Q1,2010q1,0.0080824234479898,-1.1992378923815883,-3.618825627356154
TUR,Turkey,TUR,2010,2,2010.25,2010-Q2,2010q2,0.0082743361881032,-1.1813099993127865,-3.613286580584275
TUR,Turkey,TUR,2010,3,2010.5,2010-Q3,2010q3,0.0085466600584435,-1.1555919947684714,-3.6066227140226434
TUR,Turkey,TUR,2010,4,2010.75,2010-Q4,2010q4,0.0086385219781016,-1.1499285220130915,-3.601595256136121
TUR,Turkey,TUR,2011,1,2011.0,2011-Q1,2011q1,0.0084972209560754,-1.1636532932492378,-3.6043628220393074
TUR,Turkey,TUR,2011,2,2011.25,2011-Q2,2011q2,0.0086568392960958,-1.151076593273888,-3.5983290071104945
TUR,Turkey,TUR,2011,3,2011.5,2011-Q3,2011q3,0.0087921822574087,-1.1324726235435065,-3.601419708637625
TUR,Turkey,TUR,2011,4,2011.75,2011-Q4,2011q4,0.0088780182950422,-1.1270709077188843,-3.5971060041369074
TUR,Turkey,TUR,2012,1,2012.0,2012-Q1,2012q1,0.0088370577698364,-1.1335601781847768,-3.5952411110149645
TUR,Turkey,TUR,2012,2,2012.25,2012-Q2,2012q2,0.0088059202933229,-1.138821765653955,-3.5935092574411143
TUR,Turkey,TUR,2012,3,2012.5,2012-Q3,2012q3,0.0089393720228259,-1.1223249123072545,-3.594965023488431
TUR,Turkey,TUR,2012,4,2012.75,2012-Q4,2012q4,0.0088593069753584,-1.1259455790557662,-3.6003411578541926
TUR,Turkey,TUR,2013,1,2013.0,2013-Q1,2013q1,0.0091220700242291,-1.108542491483513,-3.5885160328267065
TUR,Turkey,TUR,2013,2,2013.25,2013-Q2,2013q2,0.0093765425810322,-1.079460779262834,-3.590083399421607
TUR,Turkey,TUR,2013,3,2013.5,2013-Q3,2013q3,0.009496143684666,-1.071475715510413,-3.5853937752061684
TUR,Turkey,TUR,2013,4,2013.75,2013-Q4,2013q4,0.0094656623202039,-1.0829002293402912,-3.5771842917072565
TUR,Turkey,TUR,2014,1,2014.0,2014-Q1,2014q1,0.009632051331282,-1.0565997193734842,-3.586059341811995
TUR,Turkey,TUR,2014,2,2014.25,2014-Q2,2014q2,0.0095165355961372,-1.076830659706248,-3.57789374467197
TUR,Turkey,TUR,2014,3,2014.5,2014-Q3,2014q3,0.0096947061690939,-1.0654746293171566,-3.5707006688980423
TUR,Turkey,TUR,2014,4,2014.75,2014-Q4,2014q4,0.0097110844937118,-1.0622922870707852,-3.572195027511964
TUR,Turkey,TUR,2015,1,2015.0,2015-Q1,2015q1,0.0097897812992192,-1.0600038639607416,-3.566412297929807
TUR,Turkey,TUR,2015,2,2015.25,2015-Q2,2015q2,0.0099539051395162,-1.0452913349666417,-3.564498993510398
TUR,Turkey,TUR,2015,3,2015.5,2015-Q3,2015q3,0.0099346217813129,-1.0491687570203792,-3.562560716001918
TUR,Turkey,TUR,2015,4,2015.75,2015-Q4,2015q4,0.0100502576948782,-1.034520757451494,-3.565636246072877
TUR,Turkey,TUR,2016,1,2016.0,2016-Q1,2016q1,0.0099395717365965,-1.0439014491900838,-3.5673298949011962
TUR,Turkey,TUR,2016,2,2016.25,2016-Q2,2016q2,0.0100257351073086,-1.036812654113361,-3.5657873269521367
TUR,Turkey,TUR,2016,3,2016.5,2016-Q3,2016q3,0.0098351485781402,-1.0587686978946236,-3.5630240222797473
TUR,Turkey,TUR,2016,4,2016.75,2016-Q4,2016q4,0.010331900574499,-1.012616256954523,-3.559902769904685
TUR,Turkey,TUR,2017,1,2017.0,2017-Q1,2017q1,0.010288968670038,-1.019198763095022,-3.557484197493898
TUR,Turkey,TUR,2017,2,2017.25,2017-Q2,2017q2,0.0103829211986499,-1.0109689342696693,-3.556624080878691
TUR,Turkey,TUR,2017,3,2017.5,2017-Q3,2017q3,0.0104979221560105,-1.0037916610506779,-3.5527862702545336
TUR,Turkey,TUR,2017,4,2017.75,2017-Q4,2017q4,0.0105715321503455,-1.0076177144004133,-3.541972822475212
TUR,Turkey,TUR,2018,1,2018.0,2018-Q1,2018q1,0.0106813240010543,-0.9985223837300796,-3.5407360992675003
TUR,Turkey,TUR,2018,2,2018.25,2018-Q2,2018q2,0.0107215404809344,-0.9954633272694493,-3.5400371048144135
TUR,Turkey,TUR,2018,3,2018.5,2018-Q3,2018q3,0.0105900799176704,-1.0125453638299438,-3.535292209045125
TUR,Turkey,TUR,2018,4,2018.75,2018-Q4,2018q4,0.0104416626030745,-1.02361575804286,-3.5383356979961684
TUR,Turkey,TUR,2019,1,2019.0,2019-Q1,2019q1,0.0108314848962799,-0.9919296092884489,-3.5333685085429787
TUR,Turkey,TUR,2019,2,2019.25,2019-Q2,2019q2,0.0110578757330757,-0.9779449212049567,-3.526667447664165
TUR,Turkey,TUR,2019,3,2019.5,2019-Q3,2019q3,0.0110084739526627,-0.9888495962499073,-3.520240347175335
TUR,Turkey,TUR,2019,4,2019.75,2019-Q4,2019q4,0.0111433078382996,-0.9789012302680371,-3.5180149248708936
TUR,Turkey,TUR,2020,1,2020.0,2020-Q1,2020q1,0.0115437404510565,-0.9365404510427027,-3.525071490170335
TUR,Turkey,TUR,2020,2,2020.25,2020-Q2,2020q2,0.0110144244737728,-1.036208819895275,-3.4723407295146393
TUR,Turkey,TUR,2020,3,2020.5,2020-Q3,2020q3,0.0120444581724635,-0.9619344926804558,-3.4572161348528248
TUR,Turkey,TUR,2020,4,2020.75,2020-Q4,2020q4,0.0122465730951029,-0.9316616728104732,-3.4708474556560525
TUR,Turkey,TUR,2021,1,2021.0,2021-Q1,2021q1,0.0121580380009143,-0.9506103295072292,-3.4591544345639957
TUR,Turkey,TUR,2021,2,2021.25,2021-Q2,2021q2,0.0122009046611383,-0.9548081426446116,-3.451437034795159
TUR,Turkey,TUR,2021,3,2021.5,2021-Q3,2021q3,0.0122378625455731,-0.9485922164259208,-3.454628429351039
TUR,Turkey,TUR,2021,4,2021.75,2021-Q4,2021q4,0.0122484674766049,-0.9513650492621442,-3.450989404506029
TUR,Turkey,TUR,2022,1,2022.0,2022-Q1,2022q1,0.012097484735373,-0.9474779138236884,-3.4672798072740325
TUR,Turkey,TUR,2022,2,2022.25,2022-Q2,2022q2,0.0120330390803308,-0.9499900831953947,-3.470109072573105
TUR,Turkey,TUR,2022,3,2022.5,2022-Q3,2022q3,0.0121240322967255,-0.9468336363035599,-3.465732019619404
TUR,Turkey,TUR,2022,4,2022.75,2022-Q4,2022q4,0.0119710988441421,-0.9651542670801043,-3.460105696700712
TUR,Turkey,TUR,2023,1,2023.0,2023-Q1,2023q1,0.0118642744139407,-0.9723591212775147,-3.4618644231684557
TUR,Turkey,TUR,2023,2,2023.25,2023-Q2,2023q2,0.0124252625533426,-0.928208875238373,-3.4598147009305986
TUR,Turkey,TUR,2023,3,2023.5,2023-Q3,2023q3,0.0124634564170426,-0.9334944283769873,-3.451459974667641
TUR,Turkey,TUR,2023,4,2023.75,2023-Q4,2023q4,0.0124512388963788,-0.9430371081954139,-3.442898043077472
TUR,Turkey,TUR,2024,1,2024.0,2024-Q1,2024q1,0.0122616802298622,-0.9630290457443906,-3.4382472623760774
TUR,Turkey,TUR,2024,2,2024.25,2024-Q2,2024q2,0.0122256511198157,-0.9731167790980453,-3.4311022046068733
TUR,Turkey,TUR,2024,3,2024.5,2024-Q3,2024q3,0.0123484320358117,-0.9693533512490298,-3.424872833382328
TUR,Turkey,TUR,2024,4,2024.75,2024-Q4,2024q4,0.012546811164267,-0.9591423212069325,-3.4191464149805246
TUR,Turkey,TUR,2025,1,2025.0,2025-Q1,2025q1,0.0126106100785878,-0.9404480573154324,-3.43276869232189
TUR,Turkey,TUR,2025,2,2025.25,2025-Q2,2025q2,0.0127400564033973,-0.9388391468759116,-3.4241650547037747
TUR,Turkey,TUR,2025,3,2025.5,2025-Q3,2025q3,0.0128647097557014,-0.9399216952176577,-3.413345699054691
TUR,Turkey,TUR,2025,4,2025.75,2025-Q4,2025q4,0.0129882011872985,-0.930357087157724,-3.41335684745906
URY,Uruguay,URY,1997,1,1997.0,1997-Q1,1997q1,0.0068862338121496,-1.120126439790992,-3.858104520138859
URY,Uruguay,URY,1997,2,1997.25,1997-Q2,1997q2,0.0076322520852286,-1.0277375056547422,-3.8476348096916952
URY,Uruguay,URY,1997,3,1997.5,1997-Q3,1997q3,0.0075248172915892,-1.0487131026309715,-3.8408356461984763
URY,Uruguay,URY,1997,4,1997.75,1997-Q4,1997q4,0.0075385236387642,-1.0511431465390562,-3.8365857734727253
URY,Uruguay,URY,1998,1,1998.0,1998-Q1,1998q1,0.0079027782999457,-1.0129932842191685,-3.8275476135787225
URY,Uruguay,URY,1998,2,1998.25,1998-Q2,1998q2,0.0078562105778681,-1.0253262520106676,-3.8211246515601
URY,Uruguay,URY,1998,3,1998.5,1998-Q3,1998q3,0.0080850353048165,-1.0054465561236716,-3.8122938631331165
URY,Uruguay,URY,1998,4,1998.75,1998-Q4,1998q4,0.0083713738703301,-0.981489411573361,-3.8014478541633805
URY,Uruguay,URY,1999,1,1999.0,1999-Q1,1999q1,0.0081052393551267,-1.0188898440073677,-3.7963547484370403
URY,Uruguay,URY,1999,2,1999.25,1999-Q2,1999q2,0.0082465502790605,-1.0080882634201997,-3.7898720506562644
URY,Uruguay,URY,1999,3,1999.5,1999-Q3,1999q3,0.008258672635192,-1.015735892652882,-3.7807555096283063
URY,Uruguay,URY,1999,4,1999.75,1999-Q4,1999q4,0.0082571654683507,-1.0274098482034053,-3.76926406577789
URY,Uruguay,URY,2000,1,2000.0,2000-Q1,2000q1,0.0081698359305617,-1.0253745957809004,-3.781931856469562
URY,Uruguay,URY,2000,2,2000.25,2000-Q2,2000q2,0.0084501226675771,-1.0071166078670117,-3.766457712978382
URY,Uruguay,URY,2000,3,2000.5,2000-Q3,2000q3,0.0080039875981145,-1.063183418454622,-3.764631993268185
URY,Uruguay,URY,2000,4,2000.75,2000-Q4,2000q4,0.0079952851421222,-1.0652679903446933,-3.763635277931574
URY,Uruguay,URY,2001,1,2001.0,2001-Q1,2001q1,0.0082754909045758,-1.0264019768933261,-3.768055058769466
URY,Uruguay,URY,2001,2,2001.25,2001-Q2,2001q2,0.0080953175888823,-1.05867279575169,-3.7577966641487146
URY,Uruguay,URY,2001,3,2001.5,2001-Q3,2001q3,0.0081345349260645,-1.052022031335481,-3.7596146781164084
URY,Uruguay,URY,2001,4,2001.75,2001-Q4,2001q4,0.0078465052979763,-1.0939007457004233,-3.753786285582818
URY,Uruguay,URY,2002,1,2002.0,2002-Q1,2002q1,0.007723767994101,-1.1201039703971247,-3.7433489814842353
URY,Uruguay,URY,2002,2,2002.25,2002-Q2,2002q2,0.0079663868847606,-1.093105509576688,-3.73941871882049
URY,Uruguay,URY,2002,3,2002.5,2002-Q3,2002q3,0.0078773786952342,-1.10498566012902,-3.738774423213636
URY,Uruguay,URY,2002,4,2002.75,2002-Q4,2002q4,0.0079986408956093,-1.0915845095666956,-3.7368991302170524
URY,Uruguay,URY,2003,1,2003.0,2003-Q1,2003q1,0.0079872970936248,-1.0930495010979149,-3.736853361492301
URY,Uruguay,URY,2003,2,2003.25,2003-Q2,2003q2,0.0082974636332583,-1.0623209264000706,-3.72948447083496
URY,Uruguay,URY,2003,3,2003.5,2003-Q3,2003q3,0.0080805934298358,-1.1060762394922308,-3.7122137253671927
URY,Uruguay,URY,2003,4,2003.75,2003-Q4,2003q4,0.0081861673951399,-1.0990439748234642,-3.7062654773432384
URY,Uruguay,URY,2004,1,2004.0,2004-Q1,2004q1,0.0081811037560626,-1.1038089209599384,-3.7021192830062644
URY,Uruguay,URY,2004,2,2004.25,2004-Q2,2004q2,0.007992687158593,-1.13217544365037,-3.697052816876722
URY,Uruguay,URY,2004,3,2004.5,2004-Q3,2004q3,0.0080931171717587,-1.1242464577473217,-3.692494852664845
URY,Uruguay,URY,2004,4,2004.75,2004-Q4,2004q4,0.0082301099601923,-1.1141219335272692,-3.685833969956932
URY,Uruguay,URY,2005,1,2005.0,2005-Q1,2005q1,0.0085463702360911,-1.0846520270577678,-3.6775965929061973
URY,Uruguay,URY,2005,2,2005.25,2005-Q2,2005q2,0.0086551968837356,-1.0693764343839018,-3.6802189082524106
URY,Uruguay,URY,2005,3,2005.5,2005-Q3,2005q3,0.0089631443795008,-1.036280279501813,-3.678353898844701
URY,Uruguay,URY,2005,4,2005.75,2005-Q4,2005q4,0.0091420919599922,-1.0199954682384331,-3.6748705718175594
URY,Uruguay,URY,2006,1,2006.0,2006-Q1,2006q1,0.0067219423882466,-1.3355181608076672,-3.666859959535092
URY,Uruguay,URY,2006,2,2006.25,2006-Q2,2006q2,0.0066628454284634,-1.3422956157152748,-3.668913028445211
URY,Uruguay,URY,2006,3,2006.5,2006-Q3,2006q3,0.006619268372645,-1.3463608927895199,-3.671409540078576
URY,Uruguay,URY,2006,4,2006.75,2006-Q4,2006q4,0.0066442707939775,-1.3444551575163364,-3.669545172872611
URY,Uruguay,URY,2007,1,2007.0,2007-Q1,2007q1,0.0068302502243055,-1.3168597089450635,-3.66953426106316
URY,Uruguay,URY,2007,2,2007.25,2007-Q2,2007q2,0.006891239082712,-1.3152256639624031,-3.662278708323865
URY,Uruguay,URY,2007,3,2007.5,2007-Q3,2007q3,0.006975688400027,-1.3080389470051683,-3.6572853137952315
URY,Uruguay,URY,2007,4,2007.75,2007-Q4,2007q4,0.0070809997209321,-1.2971259618564068,-3.6532142158668974
URY,Uruguay,URY,2008,1,2008.0,2008-Q1,2008q1,0.0071360569388637,-1.2862517842379328,-3.6563431203974743
URY,Uruguay,URY,2008,2,2008.25,2008-Q2,2008q2,0.0072165143102411,-1.2823255852463253,-3.6490576399231607
URY,Uruguay,URY,2008,3,2008.5,2008-Q3,2008q3,0.0074090562382718,-1.255395454822965,-3.6496567562187323
URY,Uruguay,URY,2008,4,2008.75,2008-Q4,2008q4,0.0073549759094733,-1.2480724542617168,-3.664305746066904
URY,Uruguay,URY,2009,1,2009.0,2009-Q1,2009q1,0.0071634785463197,-1.2820834288556107,-3.6566761566398176
URY,Uruguay,URY,2009,2,2009.25,2009-Q2,2009q2,0.0073374357897795,-1.2646287320659684,-3.6501371127672626
URY,Uruguay,URY,2009,3,2009.5,2009-Q3,2009q3,0.007445418738279,-1.260257850337061,-3.639898519862544
URY,Uruguay,URY,2009,4,2009.75,2009-Q4,2009q4,0.0076643669458695,-1.2478624997624386,-3.623310860538972
URY,Uruguay,URY,2010,1,2010.0,2010-Q1,2010q1,0.007366539071606,-1.29198165251686,-3.618825627356154
URY,Uruguay,URY,2010,2,2010.25,2010-Q2,2010q2,0.0080501809971014,-1.2087741231081792,-3.613286580584275
URY,Uruguay,URY,2010,3,2010.5,2010-Q3,2010q3,0.0079042622531589,-1.2337304252618715,-3.6066227140226434
URY,Uruguay,URY,2010,4,2010.75,2010-Q4,2010q4,0.0072847360100213,-1.3203788213267798,-3.601595256136121
URY,Uruguay,URY,2011,1,2011.0,2011-Q1,2011q1,0.0070425232714254,-1.351425931753147,-3.6043628220393074
URY,Uruguay,URY,2011,2,2011.25,2011-Q2,2011q2,0.007053628037885,-1.3558841721136727,-3.5983290071104945
URY,Uruguay,URY,2011,3,2011.5,2011-Q3,2011q3,0.0072414609991529,-1.3265125888417453,-3.601419708637625
URY,Uruguay,URY,2011,4,2011.75,2011-Q4,2011q4,0.0071669485083175,-1.3411693024110218,-3.5971060041369074
URY,Uruguay,URY,2012,1,2012.0,2012-Q1,2012q1,0.0074509678825652,-1.3041702268913578,-3.5952411110149645
URY,Uruguay,URY,2012,2,2012.25,2012-Q2,2012q2,0.0074483863887615,-1.306248604721564,-3.5935092574411143
URY,Uruguay,URY,2012,3,2012.5,2012-Q3,2012q3,0.0080934666261406,-1.2217331086488974,-3.594965023488431
URY,Uruguay,URY,2012,4,2012.75,2012-Q4,2012q4,0.0080401193548166,-1.222970192920814,-3.6003411578541926
URY,Uruguay,URY,2013,1,2013.0,2013-Q1,2013q1,0.007695886906813,-1.2785532279606797,-3.5885160328267065
URY,Uruguay,URY,2013,2,2013.25,2013-Q2,2013q2,0.0078035369841478,-1.2630947891405473,-3.590083399421607
URY,Uruguay,URY,2013,3,2013.5,2013-Q3,2013q3,0.0078825199312652,-1.2577138627959146,-3.5853937752061684
URY,Uruguay,URY,2013,4,2013.75,2013-Q4,2013q4,0.007980576670977,-1.2535603138906604,-3.5771842917072565
URY,Uruguay,URY,2014,1,2014.0,2014-Q1,2014q1,0.0077225692680261,-1.277548821762204,-3.586059341811995
URY,Uruguay,URY,2014,2,2014.25,2014-Q2,2014q2,0.0079465734358688,-1.257120712913439,-3.57789374467197
URY,Uruguay,URY,2014,3,2014.5,2014-Q3,2014q3,0.0079847172486606,-1.2595252393558383,-3.5707006688980423
URY,Uruguay,URY,2014,4,2014.75,2014-Q4,2014q4,0.0080000365653987,-1.2561141391259447,-3.572195027511964
URY,Uruguay,URY,2015,1,2015.0,2015-Q1,2015q1,0.0080277273111714,-1.258441517913448,-3.566412297929807
URY,Uruguay,URY,2015,2,2015.25,2015-Q2,2015q2,0.0077966768412055,-1.2895586885588708,-3.564498993510398
URY,Uruguay,URY,2015,3,2015.5,2015-Q3,2015q3,0.0081183183798916,-1.2510715263264482,-3.562560716001918
URY,Uruguay,URY,2015,4,2015.75,2015-Q4,2015q4,0.0079598704736601,-1.2677063053386153,-3.565636246072877
URY,Uruguay,URY,2016,1,2016.0,2016-Q1,2016q1,0.0080282843191774,-1.2574545378325985,-3.5673298949011962
URY,Uruguay,URY,2016,2,2016.25,2016-Q2,2016q2,0.0082346760344038,-1.2336139292587793,-3.5657873269521367
URY,Uruguay,URY,2016,3,2016.5,2016-Q3,2016q3,0.0080818398811787,-1.2551117020242621,-3.5630240222797473
URY,Uruguay,URY,2016,4,2016.75,2016-Q4,2016q4,0.0082523563295471,-1.2373537338085834,-3.559902769904685
URY,Uruguay,URY,2017,1,2017.0,2017-Q1,2017q1,0.0084161560547551,-1.2201178830370525,-3.557484197493898
URY,Uruguay,URY,2017,2,2017.25,2017-Q2,2017q2,0.0083034105610977,-1.234464856726062,-3.556624080878691
URY,Uruguay,URY,2017,3,2017.5,2017-Q3,2017q3,0.0082241361450808,-1.2478957455456916,-3.5527862702545336
