country,country_name,iso3,year,quarter,time,period,t,realGDP_usd_pa_empl,y
SGP,Singapore,SGP,1989,2,1989.25,1989-Q2,1989q2,0.0114307158098991,-4.471451177598336
SGP,Singapore,SGP,1989,3,1989.5,1989-Q3,1989q3,0.0117948774558069,-4.4400899556799125
SGP,Singapore,SGP,1989,4,1989.75,1989-Q4,1989q4,0.0123198488077854,-4.396543593047407
SGP,Singapore,SGP,1990,1,1990.0,1990-Q1,1990q1,0.0130834593274461,-4.33640649334493
SGP,Singapore,SGP,1990,2,1990.25,1990-Q2,1990q2,0.0136481361023031,-4.294152315956694
SGP,Singapore,SGP,1990,3,1990.5,1990-Q3,1990q3,0.0141075262616629,-4.261046846583608
SGP,Singapore,SGP,1990,4,1990.75,1990-Q4,1990q4,0.014197479708985,-4.254690815410045
SGP,Singapore,SGP,1991,1,1991.0,1991-Q1,1991q1,0.0137127387835438,-4.289430039964943
SGP,Singapore,SGP,1991,2,1991.25,1991-Q2,1991q2,0.0138893617193708,-4.276632075800834
SGP,Singapore,SGP,1991,3,1991.5,1991-Q3,1991q3,0.0142807876918574,-4.248840163097767
SGP,Singapore,SGP,1991,4,1991.75,1991-Q4,1991q4,0.014359516130754,-4.243342411559714
SGP,Singapore,SGP,1992,1,1992.0,1992-Q1,1992q1,0.0141262936281285,-4.259717421850935
SGP,Singapore,SGP,1992,2,1992.25,1992-Q2,1992q2,0.0143546290075751,-4.243682809868808
SGP,Singapore,SGP,1992,3,1992.5,1992-Q3,1992q3,0.0150052267129454,-4.199356691043976
SGP,Singapore,SGP,1992,4,1992.75,1992-Q4,1992q4,0.0154067309571978,-4.172950789909357
SGP,Singapore,SGP,1993,1,1993.0,1993-Q1,1993q1,0.0152551951633583,-4.182835167492632
SGP,Singapore,SGP,1993,2,1993.25,1993-Q2,1993q2,0.0160191899560025,-4.133967903164518
SGP,Singapore,SGP,1993,3,1993.5,1993-Q3,1993q3,0.0166084144642208,-4.097845816612745
SGP,Singapore,SGP,1993,4,1993.75,1993-Q4,1993q4,0.0171933484701872,-4.063232686806556
SGP,Singapore,SGP,1994,1,1994.0,1994-Q1,1994q1,0.0168544798969329,-4.083138788266555
SGP,Singapore,SGP,1994,2,1994.25,1994-Q2,1994q2,0.0171380837693822,-4.066452170814947
SGP,Singapore,SGP,1994,3,1994.5,1994-Q3,1994q3,0.0180793268406483,-4.012986156976273
SGP,Singapore,SGP,1994,4,1994.75,1994-Q4,1994q4,0.0184781436126023,-3.991166671677938
SGP,Singapore,SGP,1995,1,1995.0,1995-Q1,1995q1,0.0181468382023185,-4.009258937175518
SGP,Singapore,SGP,1995,2,1995.25,1995-Q2,1995q2,0.0190630542580896,-3.960003149202992
SGP,Singapore,SGP,1995,3,1995.5,1995-Q3,1995q3,0.0201774511077405,-3.903189579876575
SGP,Singapore,SGP,1995,4,1995.75,1995-Q4,1995q4,0.0200861022935813,-3.9077271312438473
SGP,Singapore,SGP,1996,1,1996.0,1996-Q1,1996q1,0.019432507162851,-3.940807988258346
SGP,Singapore,SGP,1996,2,1996.25,1996-Q2,1996q2,0.0194478135285081,-3.94002063022345
SGP,Singapore,SGP,1996,3,1996.5,1996-Q3,1996q3,0.0196403739391957,-3.930167936563154
SGP,Singapore,SGP,1996,4,1996.75,1996-Q4,1996q4,0.0200296256074176,-3.9105428210708326
SGP,Singapore,SGP,1997,1,1997.0,1997-Q1,1997q1,0.0198295772672996,-3.9205806545142923
SGP,Singapore,SGP,1997,2,1997.25,1997-Q2,1997q2,0.0207193205215689,-3.876688655489143
SGP,Singapore,SGP,1997,3,1997.5,1997-Q3,1997q3,0.021369604616475,-3.8457857116250023
SGP,Singapore,SGP,1997,4,1997.75,1997-Q4,1997q4,0.0211809341691546,-3.8546538335891465
SGP,Singapore,SGP,1998,1,1998.0,1998-Q1,1998q1,0.0201221416282036,-3.9059344966615686
SGP,Singapore,SGP,1998,2,1998.25,1998-Q2,1998q2,0.0203518502414731,-3.8945834502696837
SGP,Singapore,SGP,1998,3,1998.5,1998-Q3,1998q3,0.0204491181721901,-3.8898155185873686
SGP,Singapore,SGP,1998,4,1998.75,1998-Q4,1998q4,0.0206880896358245,-3.878197124217218
SGP,Singapore,SGP,1999,1,1999.0,1999-Q1,1999q1,0.0202316106801034,-3.900509012578216
SGP,Singapore,SGP,1999,2,1999.25,1999-Q2,1999q2,0.021005068311729,-3.862991522200929
SGP,Singapore,SGP,1999,3,1999.5,1999-Q3,1999q3,0.021681482625866,-3.831296717947025
SGP,Singapore,SGP,1999,4,1999.75,1999-Q4,1999q4,0.0219706301613761,-3.8180487101851233
SGP,Singapore,SGP,2000,1,2000.0,2000-Q1,2000q1,0.0226204478096476,-3.788901011423473
SGP,Singapore,SGP,2000,2,2000.25,2000-Q2,2000q2,0.0235414761816875,-3.7489914696137223
SGP,Singapore,SGP,2000,3,2000.5,2000-Q3,2000q3,0.0244418249606719,-3.711459476407899
SGP,Singapore,SGP,2000,4,2000.75,2000-Q4,2000q4,0.0241777977095019,-3.722320516954937
SGP,Singapore,SGP,2001,1,2001.0,2001-Q1,2001q1,0.0226346703501683,-3.7882724619215704
SGP,Singapore,SGP,2001,2,2001.25,2001-Q2,2001q2,0.0219666581829939,-3.818229512348511
SGP,Singapore,SGP,2001,3,2001.5,2001-Q3,2001q3,0.0215295978767107,-3.8383266451276787
SGP,Singapore,SGP,2001,4,2001.75,2001-Q4,2001q4,0.0217378615039543,-3.8286997690108397
SGP,Singapore,SGP,2002,1,2002.0,2002-Q1,2002q1,0.0221917369304698,-3.8080352697305635
SGP,Singapore,SGP,2002,2,2002.25,2002-Q2,2002q2,0.0230965964957195,-3.768070010157317
SGP,Singapore,SGP,2002,3,2002.5,2002-Q3,2002q3,0.023281696478066,-3.760087786004833
SGP,Singapore,SGP,2002,4,2002.75,2002-Q4,2002q4,0.0232394711589881,-3.761903102894685
SGP,Singapore,SGP,2003,1,2003.0,2003-Q1,2003q1,0.0227950208735768,-3.781213149608584
SGP,Singapore,SGP,2003,2,2003.25,2003-Q2,2003q2,0.0225725701849058,-3.7910198184772157
SGP,Singapore,SGP,2003,3,2003.5,2003-Q3,2003q3,0.0239617398848744,-3.731296892141169
SGP,Singapore,SGP,2003,4,2003.75,2003-Q4,2003q4,0.0247458512080788,-3.699097431974986
SGP,Singapore,SGP,2004,1,2004.0,2004-Q1,2004q1,0.0246965532046057,-3.701091591457945
SGP,Singapore,SGP,2004,2,2004.25,2004-Q2,2004q2,0.0251791709755014,-3.6817381748356053
SGP,Singapore,SGP,2004,3,2004.5,2004-Q3,2004q3,0.025567365530425,-3.6664385246926763
SGP,Singapore,SGP,2004,4,2004.75,2004-Q4,2004q4,0.0263005284664427,-3.638166246219204
SGP,Singapore,SGP,2005,1,2005.0,2005-Q1,2005q1,0.0260098921231742,-3.649278347043665
SGP,Singapore,SGP,2005,2,2005.25,2005-Q2,2005q2,0.0267753813445851,-3.620272420188214
SGP,Singapore,SGP,2005,3,2005.5,2005-Q3,2005q3,0.02750687411254,-3.5933193378176114
SGP,Singapore,SGP,2005,4,2005.75,2005-Q4,2005q4,0.0279091179923096,-3.578801833785294
SGP,Singapore,SGP,2006,1,2006.0,2006-Q1,2006q1,0.0264936316398768,-3.6308508903466987
SGP,Singapore,SGP,2006,2,2006.25,2006-Q2,2006q2,0.0264153408566596,-3.633810344543771
SGP,Singapore,SGP,2006,3,2006.5,2006-Q3,2006q3,0.0271368223657345,-3.6068637144908005
SGP,Singapore,SGP,2006,4,2006.75,2006-Q4,2006q4,0.0281060530272185,-3.5717703156185885
SGP,Singapore,SGP,2007,1,2007.0,2007-Q1,2007q1,0.0281636385304863,-3.5697235468598816
SGP,Singapore,SGP,2007,2,2007.25,2007-Q2,2007q2,0.0290475353726984,-3.5388216401543744
SGP,Singapore,SGP,2007,3,2007.5,2007-Q3,2007q3,0.0303070131299579,-3.4963761368144675
SGP,Singapore,SGP,2007,4,2007.75,2007-Q4,2007q4,0.0299818731385353,-3.5071623086552086
SGP,Singapore,SGP,2008,1,2008.0,2008-Q1,2008q1,0.0297646329235345,-3.5144344049394913
SGP,Singapore,SGP,2008,2,2008.25,2008-Q2,2008q2,0.0291555140680039,-3.535111222221862
SGP,Singapore,SGP,2008,3,2008.5,2008-Q3,2008q3,0.0294012697860471,-3.5267174155685606
SGP,Singapore,SGP,2008,4,2008.75,2008-Q4,2008q4,0.0282345360061383,-3.5672093692794804
SGP,Singapore,SGP,2009,1,2009.0,2009-Q1,2009q1,0.0272336431801831,-3.6033021883637093
SGP,Singapore,SGP,2009,2,2009.25,2009-Q2,2009q2,0.0286901790040887,-3.5512004097581116
SGP,Singapore,SGP,2009,3,2009.5,2009-Q3,2009q3,0.0300181149881733,-3.5059542466146256
SGP,Singapore,SGP,2009,4,2009.75,2009-Q4,2009q4,0.0296409262776843,-3.518599228108533
SGP,Singapore,SGP,2010,1,2010.0,2010-Q1,2010q1,0.0303357678625974,-3.4954278051474867
SGP,Singapore,SGP,2010,2,2010.25,2010-Q2,2010q2,0.0322845360253409,-3.4331669242214415
SGP,Singapore,SGP,2010,3,2010.5,2010-Q3,2010q3,0.0313777811052492,-3.4616552446537976
SGP,Singapore,SGP,2010,4,2010.75,2010-Q4,2010q4,0.0320713236747373,-3.4397929915813763
SGP,Singapore,SGP,2011,1,2011.0,2011-Q1,2011q1,0.0322824305705974,-3.433232141928119
SGP,Singapore,SGP,2011,2,2011.25,2011-Q2,2011q2,0.0326383252658921,-3.4222680594583523
SGP,Singapore,SGP,2011,3,2011.5,2011-Q3,2011q3,0.0333247867593169,-3.401453811758035
SGP,Singapore,SGP,2011,4,2011.75,2011-Q4,2011q4,0.0332596434482817,-3.4034105254106644
SGP,Singapore,SGP,2012,1,2012.0,2012-Q1,2012q1,0.0331203675178296,-3.407606852973818
SGP,Singapore,SGP,2012,2,2012.25,2012-Q2,2012q2,0.0338885770445213,-3.3846772817182282
SGP,Singapore,SGP,2012,3,2012.5,2012-Q3,2012q3,0.0332983995565615,-3.402245944515243
SGP,Singapore,SGP,2012,4,2012.75,2012-Q4,2012q4,0.0342284692519588,-3.374697546927024
SGP,Singapore,SGP,2013,1,2013.0,2013-Q1,2013q1,0.0339537074662302,-3.382757227221603
SGP,Singapore,SGP,2013,2,2013.25,2013-Q2,2013q2,0.0352504866506912,-3.3452759441257895
SGP,Singapore,SGP,2013,3,2013.5,2013-Q3,2013q3,0.0351254423910585,-3.348829556644309
SGP,Singapore,SGP,2013,4,2013.75,2013-Q4,2013q4,0.0356208765907289,-3.334823391913916
SGP,Singapore,SGP,2014,1,2014.0,2014-Q1,2014q1,0.0347313378638574,-3.360112891117903
SGP,Singapore,SGP,2014,2,2014.25,2014-Q2,2014q2,0.0355864286911208,-3.335790930347201
SGP,Singapore,SGP,2014,3,2014.5,2014-Q3,2014q3,0.0355222902291688,-3.337594885764186
SGP,Singapore,SGP,2014,4,2014.75,2014-Q4,2014q4,0.0363362422928029,-3.3149396255213155
SGP,Singapore,SGP,2015,1,2015.0,2015-Q1,2015q1,0.0349528566704509,-3.3537550777211744
SGP,Singapore,SGP,2015,2,2015.25,2015-Q2,2015q2,0.0358832368507177,-3.3274850326298053
SGP,Singapore,SGP,2015,3,2015.5,2015-Q3,2015q3,0.0360696279113257,-3.3223040998580258
SGP,Singapore,SGP,2015,4,2015.75,2015-Q4,2015q4,0.03648712597939,-3.310795793504939
SGP,Singapore,SGP,2016,1,2016.0,2016-Q1,2016q1,0.0356834181347632,-3.3330691761177094
SGP,Singapore,SGP,2016,2,2016.25,2016-Q2,2016q2,0.0366482899474535,-3.3063885107434032
SGP,Singapore,SGP,2016,3,2016.5,2016-Q3,2016q3,0.0369653882073105,-3.2977732580044
SGP,Singapore,SGP,2016,4,2016.75,2016-Q4,2016q4,0.0380445395967334,-3.2689977109715356
SGP,Singapore,SGP,2017,1,2017.0,2017-Q1,2017q1,0.037198275689913,-3.2914928711990363
SGP,Singapore,SGP,2017,2,2017.25,2017-Q2,2017q2,0.0378543459147607,-3.2740094862774876
SGP,Singapore,SGP,2017,3,2017.5,2017-Q3,2017q3,0.038744962319569,-3.250754536290403
SGP,Singapore,SGP,2017,4,2017.75,2017-Q4,2017q4,0.0394830729188485,-3.2318832326219056
SGP,Singapore,SGP,2018,1,2018.0,2018-Q1,2018q1,0.0385091189362044,-3.256860210248402
SGP,Singapore,SGP,2018,2,2018.25,2018-Q2,2018q2,0.0391392991530385,-3.240628223330924
SGP,Singapore,SGP,2018,3,2018.5,2018-Q3,2018q3,0.0394131588737761,-3.233655536869757
SGP,Singapore,SGP,2018,4,2018.75,2018-Q4,2018q4,0.0395686153277531,-3.229719017177788
SGP,Singapore,SGP,2019,1,2019.0,2019-Q1,2019q1,0.038594429187518,-3.2546473344936024
SGP,Singapore,SGP,2019,2,2019.25,2019-Q2,2019q2,0.0391531555914869,-3.2402742572012815
SGP,Singapore,SGP,2019,3,2019.5,2019-Q3,2019q3,0.0392737620379269,-3.2371986156955512
SGP,Singapore,SGP,2019,4,2019.75,2019-Q4,2019q4,0.0398187810807838,-3.223416591543289
SGP,Singapore,SGP,2020,1,2020.0,2020-Q1,2020q1,0.0391498222023979,-3.2403593980014125
SGP,Singapore,SGP,2020,2,2020.25,2020-Q2,2020q2,0.0347752452160347,-3.358849489693978
SGP,Singapore,SGP,2020,3,2020.5,2020-Q3,2020q3,0.0369653140525683,-3.297775264065209
SGP,Singapore,SGP,2020,4,2020.75,2020-Q4,2020q4,0.0387572726990279,-3.2504368582373897
SGP,Singapore,SGP,2021,1,2021.0,2021-Q1,2021q1,0.040264787516276,-3.2122779508806527
SGP,Singapore,SGP,2021,2,2021.25,2021-Q2,2021q2,0.0397276037868027,-3.2257090234133927
SGP,Singapore,SGP,2021,3,2021.5,2021-Q3,2021q3,0.0396305907602957,-3.2281539649947177
SGP,Singapore,SGP,2021,4,2021.75,2021-Q4,2021q4,0.0407517182294625,-3.200257275044006
SGP,Singapore,SGP,2022,1,2022.0,2022-Q1,2022q1,0.0400924690805558,-3.2165667657843064
SGP,Singapore,SGP,2022,2,2022.25,2022-Q2,2022q2,0.0404424986632921,-3.2078740998124844
SGP,Singapore,SGP,2022,3,2022.5,2022-Q3,2022q3,0.0409424234836095,-3.195588504516407
SGP,Singapore,SGP,2022,4,2022.75,2022-Q4,2022q4,0.0415922110267998,-3.1798423641782647
SGP,Singapore,SGP,2023,1,2023.0,2023-Q1,2023q1,0.0402882438689028,-3.211695567998558
SGP,Singapore,SGP,2023,2,2023.25,2023-Q2,2023q2,0.0406280089271824,-3.2032975751751045
SGP,Singapore,SGP,2023,3,2023.5,2023-Q3,2023q3,0.0412091214063284,-3.1890956537730637
SGP,Singapore,SGP,2023,4,2023.75,2023-Q4,2023q4,0.0421910895192009,-3.1655462290693266
SGP,Singapore,SGP,2024,1,2024.0,2024-Q1,2024q1,0.0414587706115147,-3.1830558248136938
SGP,Singapore,SGP,2024,2,2024.25,2024-Q2,2024q2,0.0415922569247957,-3.1798412606550466
SLV,El Salvador,SLV,2000,1,2000.0,2000-Q1,2000q1,3.20940173035e-05,-10.346840922036632
SLV,El Salvador,SLV,2000,2,2000.25,2000-Q2,2000q2,3.43020546725e-05,-10.280305302598155
SLV,El Salvador,SLV,2000,3,2000.5,2000-Q3,2000q3,3.39651653539e-05,-10.290175106971311
SLV,El Salvador,SLV,2000,4,2000.75,2000-Q4,2000q4,3.53536510753e-05,-10.250108887353944
SLV,El Salvador,SLV,2001,1,2001.0,2001-Q1,2001q1,3.23962470564e-05,-10.33746797346758
SLV,El Salvador,SLV,2001,2,2001.25,2001-Q2,2001q2,3.45898543177e-05,-10.271950146712415
SLV,El Salvador,SLV,2001,3,2001.5,2001-Q3,2001q3,3.29229394896e-05,-10.321340894234035
SLV,El Salvador,SLV,2001,4,2001.75,2001-Q4,2001q4,3.42381357121e-05,-10.282170455833691
SLV,El Salvador,SLV,2002,1,2002.0,2002-Q1,2002q1,3.14726846067e-05,-10.366390543672235
SLV,El Salvador,SLV,2002,2,2002.25,2002-Q2,2002q2,3.45114878071e-05,-10.274218309436527
SLV,El Salvador,SLV,2002,3,2002.5,2002-Q3,2002q3,3.33034989049e-05,-10.309848094278356
SLV,El Salvador,SLV,2002,4,2002.75,2002-Q4,2002q4,3.42594039322e-05,-10.281549463579257
SLV,El Salvador,SLV,2003,1,2003.0,2003-Q1,2003q1,3.09079101846e-05,-10.384498413792073
SLV,El Salvador,SLV,2003,2,2003.25,2003-Q2,2003q2,3.30476638504e-05,-10.317559679478066
SLV,El Salvador,SLV,2003,3,2003.5,2003-Q3,2003q3,3.22543272464e-05,-10.341858345540635
SLV,El Salvador,SLV,2003,4,2003.75,2003-Q4,2003q4,3.36348227912e-05,-10.299948635083904
SLV,El Salvador,SLV,2004,1,2004.0,2004-Q1,2004q1,3.00667799245e-05,-10.412089652680656
SLV,El Salvador,SLV,2004,2,2004.25,2004-Q2,2004q2,3.27137005021e-05,-10.327716592207446
SLV,El Salvador,SLV,2004,3,2004.5,2004-Q3,2004q3,3.24621200418e-05,-10.335436685570667
SLV,El Salvador,SLV,2004,4,2004.75,2004-Q4,2004q4,3.44583057061e-05,-10.275760495046528
SLV,El Salvador,SLV,2005,1,2005.0,2005-Q1,2005q1,0.0017974964416022,-6.321360448008194
SLV,El Salvador,SLV,2005,2,2005.25,2005-Q2,2005q2,0.0020018266436348,-6.213695193429386
SLV,El Salvador,SLV,2005,3,2005.5,2005-Q3,2005q3,0.0019724081587667,-6.228500067156269
SLV,El Salvador,SLV,2005,4,2005.75,2005-Q4,2005q4,0.0021226117229686,-6.155108003723036
SLV,El Salvador,SLV,2006,1,2006.0,2006-Q1,2006q1,0.0020323215847528,-6.198576501574736
SLV,El Salvador,SLV,2006,2,2006.25,2006-Q2,2006q2,0.0021525697601816,-6.141092913276233
SLV,El Salvador,SLV,2006,3,2006.5,2006-Q3,2006q3,0.0021550731154972,-6.139930627697013
SLV,El Salvador,SLV,2006,4,2006.75,2006-Q4,2006q4,0.0023126556004748,-6.0693588041495365
SLV,El Salvador,SLV,2007,1,2007.0,2007-Q1,2007q1,0.0019961690690466,-6.216525400748878
SLV,El Salvador,SLV,2007,2,2007.25,2007-Q2,2007q2,0.0021134969680121,-6.159411372539911
SLV,El Salvador,SLV,2007,3,2007.5,2007-Q3,2007q3,0.0021249054125079,-6.154027989357423
SLV,El Salvador,SLV,2007,4,2007.75,2007-Q4,2007q4,0.0022867608753969,-6.080618927607952
SLV,El Salvador,SLV,2008,1,2008.0,2008-Q1,2008q1,0.0020803833739543,-6.175203087851617
SLV,El Salvador,SLV,2008,2,2008.25,2008-Q2,2008q2,0.0022007230030304,-6.11896933486633
SLV,El Salvador,SLV,2008,3,2008.5,2008-Q3,2008q3,0.0021434995795524,-6.145315468076297
SLV,El Salvador,SLV,2008,4,2008.75,2008-Q4,2008q4,0.0022326101453292,-6.104583909217133
SLV,El Salvador,SLV,2009,1,2009.0,2009-Q1,2009q1,0.0020372729322016,-6.196143163377869
SLV,El Salvador,SLV,2009,2,2009.25,2009-Q2,2009q2,0.0021412197627587,-6.1463796297292355
SLV,El Salvador,SLV,2009,3,2009.5,2009-Q3,2009q3,0.0020759965539174,-6.1773139736425895
SLV,El Salvador,SLV,2009,4,2009.75,2009-Q4,2009q4,0.0021764780507413,-6.130047281681031
SLV,El Salvador,SLV,2010,1,2010.0,2010-Q1,2010q1,0.0020737529534339,-6.178395292261044
SLV,El Salvador,SLV,2010,2,2010.25,2010-Q2,2010q2,0.0021414452565637,-6.146274324362511
SLV,El Salvador,SLV,2010,3,2010.5,2010-Q3,2010q3,0.0020739756929797,-6.178287889118263
SLV,El Salvador,SLV,2010,4,2010.75,2010-Q4,2010q4,0.002198114743526,-6.120155220757263
SLV,El Salvador,SLV,2011,1,2011.0,2011-Q1,2011q1,0.00209804326795,-6.1667501457936185
SLV,El Salvador,SLV,2011,2,2011.25,2011-Q2,2011q2,0.0021843515075962,-6.126436287348453
SLV,El Salvador,SLV,2011,3,2011.5,2011-Q3,2011q3,0.0021000837970243,-6.165778031703972
SLV,El Salvador,SLV,2011,4,2011.75,2011-Q4,2011q4,0.0021855565986675,-6.125884746642083
SLV,El Salvador,SLV,2012,1,2012.0,2012-Q1,2012q1,0.002082474668456,-6.174198348003981
SLV,El Salvador,SLV,2012,2,2012.25,2012-Q2,2012q2,0.0021631102903587,-6.136208143778682
SLV,El Salvador,SLV,2012,3,2012.5,2012-Q3,2012q3,0.002079380329997,-6.175685347926048
SLV,El Salvador,SLV,2012,4,2012.75,2012-Q4,2012q4,0.002163877654732,-6.135853456226472
SLV,El Salvador,SLV,2013,1,2013.0,2013-Q1,2013q1,0.0020259844007401,-6.201699572721269
SLV,El Salvador,SLV,2013,2,2013.25,2013-Q2,2013q2,0.0021421414295306,-6.1459492822779005
SLV,El Salvador,SLV,2013,3,2013.5,2013-Q3,2013q3,0.002098354324963,-6.166601896250203
SLV,El Salvador,SLV,2013,4,2013.75,2013-Q4,2013q4,0.0021804664043883,-6.128216478097418
SLV,El Salvador,SLV,2014,1,2014.0,2014-Q1,2014q1,0.0020930058944519,-6.169154019252818
SLV,El Salvador,SLV,2014,2,2014.25,2014-Q2,2014q2,0.0021739251420342,-6.131220924162895
SLV,El Salvador,SLV,2014,3,2014.5,2014-Q3,2014q3,0.002105029742936,-6.163425682286808
SLV,El Salvador,SLV,2014,4,2014.75,2014-Q4,2014q4,0.0021728118483593,-6.131733167577532
SLV,El Salvador,SLV,2015,1,2015.0,2015-Q1,2015q1,0.0021203327269018,-6.1561822559612605
SLV,El Salvador,SLV,2015,2,2015.25,2015-Q2,2015q2,0.0021845716712303,-6.126335501124811
SLV,El Salvador,SLV,2015,3,2015.5,2015-Q3,2015q3,0.002154734290858,-6.140087861934162
SLV,El Salvador,SLV,2015,4,2015.75,2015-Q4,2015q4,0.0022141975495543,-6.112865221235257
SLV,El Salvador,SLV,2016,1,2016.0,2016-Q1,2016q1,0.0020830500704707,-6.1739220793202385
SLV,El Salvador,SLV,2016,2,2016.25,2016-Q2,2016q2,0.0022250591681768,-6.107971771278495
SLV,El Salvador,SLV,2016,3,2016.5,2016-Q3,2016q3,0.0021594778664715,-6.13788881499252
SLV,El Salvador,SLV,2016,4,2016.75,2016-Q4,2016q4,0.0022307946900925,-6.105397393722239
SLV,El Salvador,SLV,2017,1,2017.0,2017-Q1,2017q1,0.0021316678309172,-6.150850586450458
SLV,El Salvador,SLV,2017,2,2017.25,2017-Q2,2017q2,0.0022294228403575,-6.10601254299193
SLV,El Salvador,SLV,2017,3,2017.5,2017-Q3,2017q3,0.002185411452738,-6.125951160273044
SLV,El Salvador,SLV,2017,4,2017.75,2017-Q4,2017q4,0.0022669172983409,-6.089334388783451
SLV,El Salvador,SLV,2018,1,2018.0,2018-Q1,2018q1,0.0021472325871447,-6.143575434725743
SLV,El Salvador,SLV,2018,2,2018.25,2018-Q2,2018q2,0.0022362616823021,-6.102949699095919
SLV,El Salvador,SLV,2018,3,2018.5,2018-Q3,2018q3,0.0021947156600754,-6.121702780674986
SLV,El Salvador,SLV,2018,4,2018.75,2018-Q4,2018q4,0.0022482531734835,-6.097601731635674
SLV,El Salvador,SLV,2019,1,2019.0,2019-Q1,2019q1,0.0021195679806554,-6.15654299377445
SLV,El Salvador,SLV,2019,2,2019.25,2019-Q2,2019q2,0.0021733172036403,-6.131500613377124
SLV,El Salvador,SLV,2019,3,2019.5,2019-Q3,2019q3,0.0021757182307022,-6.130396447939942
SLV,El Salvador,SLV,2019,4,2019.75,2019-Q4,2019q4,0.0022830214934469,-6.082255496915983
SLV,El Salvador,SLV,2020,1,2020.0,2020-Q1,2020q1,0.002208709993296,-6.115346647320214
SLV,El Salvador,SLV,2020,2,2020.25,2020-Q2,2020q2,0.0018642659889378,-6.284887874971115
SLV,El Salvador,SLV,2020,3,2020.5,2020-Q3,2020q3,0.0021401915821203,-6.146859929600162
SLV,El Salvador,SLV,2020,4,2020.75,2020-Q4,2020q4,0.0023534258684053,-6.05188319606603
SLV,El Salvador,SLV,2021,1,2021.0,2021-Q1,2021q1,0.0022999358145667,-6.074874063146563
SLV,El Salvador,SLV,2021,2,2021.25,2021-Q2,2021q2,0.0023809823911832,-6.040242107059903
SLV,El Salvador,SLV,2021,3,2021.5,2021-Q3,2021q3,0.0023649010033798,-6.04701911695038
SLV,El Salvador,SLV,2021,4,2021.75,2021-Q4,2021q4,0.0024386264159648,-6.016320342466369
SLV,El Salvador,SLV,2022,1,2022.0,2022-Q1,2022q1,0.0023437411471321,-6.0560068454763245
SLV,El Salvador,SLV,2022,2,2022.25,2022-Q2,2022q2,0.0023592171301207,-6.049425439502497
SLV,El Salvador,SLV,2022,3,2022.5,2022-Q3,2022q3,0.0023324088556104,-6.060853701843169
SLV,El Salvador,SLV,2022,4,2022.75,2022-Q4,2022q4,0.0023905867329751,-6.036216448199015
SLV,El Salvador,SLV,2023,1,2023.0,2023-Q1,2023q1,0.0022964586502399,-6.076387059916852
SLV,El Salvador,SLV,2023,2,2023.25,2023-Q2,2023q2,0.0023816954798535,-6.039942658432498
SLV,El Salvador,SLV,2023,3,2023.5,2023-Q3,2023q3,0.0023407621428137,-6.057278700584791
SLV,El Salvador,SLV,2023,4,2023.75,2023-Q4,2023q4,0.0024524893418604,-6.010651712360743
SRB,"Serbia, Rep.",SRB,2005,1,2005.0,2005-Q1,2005q1,0.0028729624494341,-5.852411569229084
SRB,"Serbia, Rep.",SRB,2005,2,2005.25,2005-Q2,2005q2,0.00318163970613,-5.750358584223472
SRB,"Serbia, Rep.",SRB,2005,3,2005.5,2005-Q3,2005q3,0.0034345701999459,-5.673863484878549
SRB,"Serbia, Rep.",SRB,2005,4,2005.75,2005-Q4,2005q4,0.0037353788714907,-5.589906027391737
SRB,"Serbia, Rep.",SRB,2006,1,2006.0,2006-Q1,2006q1,0.0032211776000656,-5.73800827197691
SRB,"Serbia, Rep.",SRB,2006,2,2006.25,2006-Q2,2006q2,0.0035197739086776,-5.649358521924316
SRB,"Serbia, Rep.",SRB,2006,3,2006.5,2006-Q3,2006q3,0.0037163846684002,-5.595003946595735
SRB,"Serbia, Rep.",SRB,2006,4,2006.75,2006-Q4,2006q4,0.0039755140788693,-5.527601211220555
SRB,"Serbia, Rep.",SRB,2007,1,2007.0,2007-Q1,2007q1,0.0034882365154805,-5.658358966896986
SRB,"Serbia, Rep.",SRB,2007,2,2007.25,2007-Q2,2007q2,0.0037367119520929,-5.5895492114354495
SRB,"Serbia, Rep.",SRB,2007,3,2007.5,2007-Q3,2007q3,0.003878210306808,-5.552381492892554
SRB,"Serbia, Rep.",SRB,2007,4,2007.75,2007-Q4,2007q4,0.004100591557603,-5.496624033337376
SRB,"Serbia, Rep.",SRB,2008,1,2008.0,2008-Q1,2008q1,0.0035165447310828,-5.650276381955059
SRB,"Serbia, Rep.",SRB,2008,2,2008.25,2008-Q2,2008q2,0.0037251795111106,-5.592640237409584
SRB,"Serbia, Rep.",SRB,2008,3,2008.5,2008-Q3,2008q3,0.0038524781993847,-5.559038649608935
SRB,"Serbia, Rep.",SRB,2008,4,2008.75,2008-Q4,2008q4,0.0040261451229222,-5.514945905985431
SRB,"Serbia, Rep.",SRB,2009,1,2009.0,2009-Q1,2009q1,0.0035811978380198,-5.63205794290718
SRB,"Serbia, Rep.",SRB,2009,2,2009.25,2009-Q2,2009q2,0.0038590162385605,-5.557342988464402
SRB,"Serbia, Rep.",SRB,2009,3,2009.5,2009-Q3,2009q3,0.0041157925623398,-5.492923860156977
SRB,"Serbia, Rep.",SRB,2009,4,2009.75,2009-Q4,2009q4,0.0042505433057084,-5.4607084675789475
